Lead_ID,Created_Date,Owner,Region,Raw_Source,Product_Code,Industry,Company_Size,Deal_Stage,Last_Stage_Date,Close_Date,Expected_Value_USD,Discount_Pct,Stage_Probability,Lost_Reason,Funnel_Level
L01134,2025-05-09,Minh Do,North,Conference Scan,CRM-CORE,Manufacturing,Enterprise,Closed Lost,2025-05-17,2025-05-17,25300.0,0,0.0,Competitor,3
L01135,2026-05-28,Ha Vo,North,Google Organic,CRM-CORE,Healthcare,Mid-Market,Closed Lost,2026-06-26,2026-06-26,17100.0,0,0.0,Competitor,4
L01136,2025-09-26,Bao Tran,South,email nurture,CRM-CORE,Technology,Enterprise,Negotiation,2026-07-03,,24900.0,0,0.85,,5
L01137,2025-03-04,Tuan Bui,Central,organic search,BI-PLUS,Retail,Mid-Market,Closed Won,2025-05-08,2025-05-08,44900.0,0,1.0,,6
L01138,2025-06-18,An Nguyen,South,linkedin,CRM-CORE,Retail,SMB,Closed Lost,2025-07-31,2025-07-31,4900.0,0,0.0,Price,3
L01139,2025-09-27,Duy Pham,South,Google Ads,MKT-AUTO,Manufacturing,Mid-Market,Closed Lost,2025-12-19,2025-12-19,27400.0,0,0.0,Timing,3
L01140,2025-08-20,Bao Tran,South,Google Organic,CRM-PRO,Financial Services,Mid-Market,Closed Won,2025-11-30,2025-11-30,21600.0,0.1,1.0,,6
L01141,2025-02-24,Ha Vo,North,LI Ads,CS-CLOUD,Healthcare,SMB,Closed Lost,2025-04-08,2025-04-08,14100.0,0,0.0,Timing,2
L01142,2026-01-15,Chi Le,South,Partner Referral,REV-OPS,Retail,Mid-Market,Closed Lost,2026-03-05,2026-03-05,83100.0,0,0.0,Feature Gap,5
L01143,2025-05-28,Ha Vo,North,google cpc,CS-CLOUD,Manufacturing,Enterprise,Closed Lost,2025-06-27,2025-06-27,92200.0,0,0.0,Budget,3
L01144,2025-01-06,Minh Do,North,customer referral,CRM-PRO,Manufacturing,SMB,Closed Won,2025-03-16,2025-03-16,23000.0,0.1,1.0,,6
L01145,2025-05-25,Ha Vo,North,LinkedIn Ads,MKT-AUTO,Manufacturing,SMB,Closed Lost,2025-08-17,2025-08-17,9600.0,0,0.0,Timing,5
L01146,2025-05-12,Duy Pham,South,LinkedIn Ads,BI-PLUS,Education,SMB,Closed Lost,2025-07-08,2025-07-08,17800.0,0,0.0,Price,4
L01147,2025-03-17,Quynh Vu,North,Google Ads,CRM-CORE,Retail,Mid-Market,Closed Lost,2025-04-17,2025-04-17,10400.0,0,0.0,Budget,4
L01148,2025-02-20,Bao Tran,South,organic search,MKT-AUTO,Education,Mid-Market,Closed Won,2025-04-05,2025-04-05,18900.0,0.1,1.0,,6
L01149,2025-11-27,Ha Vo,North,SEM - Google,REV-OPS,Retail,Enterprise,Closed Lost,2026-01-14,2026-01-14,115900.0,0,0.0,No Decision,4
L01150,2025-05-15,Tuan Bui,Central,Outbound,MKT-AUTO,Manufacturing,SMB,Negotiation,2026-02-07,,12500.0,0,0.85,,5
L01151,2025-05-28,Quynh Vu,North,organic search,CRM-CORE,Retail,Mid-Market,Negotiation,2026-04-15,,18400.0,0,0.85,,5
L01152,2025-10-01,Tuan Bui,Central,Email Campaign,MKT-AUTO,Technology,Mid-Market,Negotiation,2026-05-23,,21600.0,0.05,0.85,,5
L01153,2026-05-03,Minh Do,North,Offline List,MKT-AUTO,Technology,SMB,Proposal,2026-08-02,,10600.0,0.05,0.65,,4
L01154,2025-10-29,Ha Vo,North,Outbound,MKT-AUTO,Manufacturing,Enterprise,Negotiation,2026-06-13,,52000.0,0.05,0.85,,5
L01155,2025-01-18,Chi Le,South,LinkedIn Ads,BI-PLUS,Financial Services,SMB,Closed Lost,2025-02-25,2025-02-25,26500.0,0,0.0,Price,3
L01156,2026-04-03,An Nguyen,South,Google Ads,CS-CLOUD,Financial Services,Enterprise,Negotiation,2026-08-05,,86200.0,0.05,0.85,,5
L01157,2025-06-15,Duy Pham,South,Google Ads,MKT-AUTO,Professional Services,Mid-Market,Closed Lost,2025-07-17,2025-07-17,31000.0,0,0.0,Budget,4
L01158,2026-03-21,Ha Vo,North,SEO,MKT-AUTO,Manufacturing,Enterprise,Closed Lost,2026-04-19,2026-04-19,71100.0,0,0.0,Budget,4
L01159,2025-01-24,Quynh Vu,North,google cpc,BI-PLUS,Education,SMB,Closed Lost,2025-03-20,2025-03-20,17800.0,0,0.0,Price,3
L01160,2025-07-21,Chi Le,South,Cold Email,CS-CLOUD,Retail,Mid-Market,Negotiation,2026-03-25,,39900.0,0.05,0.85,,5
L01161,2026-03-28,Bao Tran,South,organic search,CRM-CORE,Manufacturing,SMB,Closed Won,2026-04-09,2026-04-09,9600.0,0.03,1.0,,6
L01162,2025-04-18,Tuan Bui,Central,Partner Referral,MKT-AUTO,Financial Services,Mid-Market,Closed Lost,2025-06-02,2025-06-02,35200.0,0,0.0,Budget,3
L01163,2026-06-12,Chi Le,South,Google Organic,CRM-PRO,Manufacturing,SMB,Qualified,2026-08-19,,21100.0,0.05,0.2,,2
L01164,2026-08-02,Tuan Bui,Central,linkedin,REV-OPS,Retail,SMB,New,2026-08-16,,29400.0,0,0.05,,1
L01165,2026-08-12,Quynh Vu,North,LinkedIn Ads,BI-PLUS,Retail,Mid-Market,Closed Won,2026-09-01,2026-09-01,36700.0,0,1.0,,6
L01166,2026-08-28,Tuan Bui,Central,Webinar,MKT-AUTO,Financial Services,SMB,New,2026-08-30,,14800.0,0,0.05,,1
L01167,2025-04-01,Ha Vo,North,Google Ads,CS-CLOUD,Manufacturing,SMB,Closed Lost,2025-05-19,2025-05-19,15200.0,0,0.0,Feature Gap,3
L01168,2025-02-24,Duy Pham,South,LinkedIn Ads,BI-PLUS,Healthcare,Enterprise,Negotiation,2026-01-03,,62500.0,0.05,0.85,,5
L01169,2026-07-06,Quynh Vu,North,newsletter,REV-OPS,Professional Services,SMB,Demo / Meeting,2026-08-12,,40700.0,0.03,0.4,,3
L01170,2025-08-07,Minh Do,North,Google Organic,CRM-PRO,Education,SMB,Closed Lost,2025-08-27,2025-08-27,13400.0,0,0.0,Competitor,2
L01171,2026-06-27,Ha Vo,North,Google Ads,CRM-PRO,Technology,SMB,Qualified,2026-07-30,,16600.0,0.03,0.2,,2
L01172,2025-06-01,Minh Do,North,Offline List,CRM-CORE,Professional Services,SMB,Negotiation,2026-02-10,,6200.0,0.05,0.85,,5
L01173,2025-06-26,Quynh Vu,North,Partner Referral,CRM-CORE,Technology,SMB,Negotiation,2026-06-28,,9900.0,0.05,0.85,,5
L01174,2026-07-17,Bao Tran,South,Google Ads,CRM-CORE,Manufacturing,SMB,Closed Lost,2026-08-10,2026-08-10,9300.0,0,0.0,Budget,4
L01175,2025-05-11,Bao Tran,South,SEO,CS-CLOUD,Manufacturing,Mid-Market,Closed Won,2025-07-05,2025-07-05,43900.0,0.08,1.0,,6
L01176,2026-05-27,Minh Do,North,google cpc,REV-OPS,Education,SMB,Demo / Meeting,2026-07-31,,40500.0,0,0.4,,3
L01177,2025-08-21,Bao Tran,South,linkedin,CRM-PRO,Education,SMB,Closed Lost,2025-09-19,2025-09-19,11700.0,0,0.0,Timing,4
L01178,2025-10-05,Duy Pham,South,SEO,MKT-AUTO,Healthcare,Enterprise,Closed Lost,2025-10-22,2025-10-22,71300.0,0,0.0,Budget,3
L01179,2025-03-21,Duy Pham,South,SEM - Google,CRM-PRO,Financial Services,SMB,Closed Lost,2025-06-24,2025-06-24,18900.0,0,0.0,Timing,3
L01180,2025-07-11,Minh Do,North,organic search,MKT-AUTO,Financial Services,SMB,Closed Won,2025-09-12,2025-09-12,13400.0,0,1.0,,6
L01181,2025-10-31,Minh Do,North,Outbound,CRM-PRO,Retail,Mid-Market,Closed Won,2025-11-19,2025-11-19,34700.0,0.1,1.0,,6
L01182,2026-05-11,Duy Pham,South,LinkedIn Ads,CRM-PRO,Education,SMB,Demo / Meeting,2026-07-07,,19700.0,0.03,0.4,,3
L01183,2025-12-21,Ha Vo,North,Google Ads,CRM-CORE,Manufacturing,Mid-Market,Closed Lost,2026-02-19,2026-02-19,8000.0,0,0.0,Price,4
L01184,2025-05-21,Tuan Bui,Central,customer referral,MKT-AUTO,Professional Services,Mid-Market,Closed Lost,2025-07-13,2025-07-13,37100.0,0,0.0,Timing,5
L01185,2025-01-12,Ha Vo,North,virtual event,MKT-AUTO,Retail,Mid-Market,Closed Lost,2025-03-27,2025-03-27,17200.0,0,0.0,Timing,5
L01186,2025-10-31,Minh Do,North,LI Ads,CRM-CORE,Healthcare,SMB,Closed Lost,2025-11-08,2025-11-08,6100.0,0,0.0,No Decision,2
L01187,2026-04-07,Tuan Bui,Central,linkedin,REV-OPS,Professional Services,SMB,Closed Lost,2026-06-04,2026-06-04,44600.0,0,0.0,No Decision,5
L01188,2026-04-21,Bao Tran,South,google cpc,CRM-CORE,Technology,Mid-Market,Closed Won,2026-05-09,2026-05-09,15200.0,0.03,1.0,,6
L01189,2025-09-27,Bao Tran,South,LinkedIn Ads,BI-PLUS,Financial Services,Mid-Market,Closed Lost,2025-12-02,2025-12-02,26100.0,0,0.0,No Decision,3
L01190,2025-03-10,Chi Le,South,Outbound,CRM-PRO,Manufacturing,SMB,Closed Lost,2025-05-28,2025-05-28,11900.0,0,0.0,Budget,4
L01191,2025-10-21,Tuan Bui,Central,Google Ads,CS-CLOUD,Retail,SMB,Closed Lost,2025-11-09,2025-11-09,27700.0,0,0.0,Budget,4
L01192,2025-05-07,Chi Le,South,SEO,REV-OPS,Technology,Mid-Market,Negotiation,2025-11-29,,84500.0,0.03,0.85,,5
L01193,2026-04-23,An Nguyen,South,organic search,CRM-PRO,Financial Services,SMB,Proposal,2026-07-28,,23800.0,0,0.65,,4
L01194,2026-02-16,Bao Tran,South,Cold Email,REV-OPS,Financial Services,Enterprise,Negotiation,2026-07-31,,119900.0,0,0.85,,5
L01195,2026-03-23,Quynh Vu,North,linkedin,CS-CLOUD,Financial Services,Mid-Market,Closed Won,2026-05-18,2026-05-18,30100.0,0.12,1.0,,6
L01196,2025-05-30,An Nguyen,South,LI Ads,CRM-PRO,Healthcare,SMB,Closed Lost,2025-07-01,2025-07-01,12500.0,0,0.0,Competitor,4
L01197,2026-05-21,Duy Pham,South,SEO,CRM-CORE,Retail,SMB,Closed Lost,2026-07-26,2026-07-26,6300.0,0,0.0,Timing,5
L01198,2025-07-19,Minh Do,North,customer referral,CS-CLOUD,Manufacturing,Enterprise,Closed Won,2025-09-24,2025-09-24,58300.0,0.08,1.0,,6
L01199,2025-05-04,Ha Vo,North,google cpc,MKT-AUTO,Technology,Mid-Market,Closed Lost,2025-07-08,2025-07-08,27400.0,0,0.0,Timing,4
L01200,2026-07-15,Duy Pham,South,google cpc,CS-CLOUD,Technology,SMB,Closed Lost,2026-09-01,2026-09-01,23600.0,0,0.0,Price,4
L01201,2026-08-04,Quynh Vu,North,SEM - Google,BI-PLUS,Technology,SMB,New,2026-08-19,,21300.0,0,0.05,,1
L01202,2025-06-15,Duy Pham,South,LI Ads,CRM-CORE,Healthcare,SMB,Closed Lost,2025-08-18,2025-08-18,4500.0,0,0.0,Price,4
L01203,2025-09-22,An Nguyen,South,Google Organic,BI-PLUS,Manufacturing,SMB,Closed Lost,2025-11-02,2025-11-02,14200.0,0,0.0,Price,2
L01204,2026-04-20,Bao Tran,South,SEM - Google,MKT-AUTO,Professional Services,Mid-Market,Closed Lost,2026-06-01,2026-06-01,24400.0,0,0.0,Competitor,4
L01205,2025-09-15,Chi Le,South,Cold Email,CRM-PRO,Education,SMB,Closed Lost,2025-10-16,2025-10-16,15900.0,0,0.0,Price,5
L01206,2025-06-01,Minh Do,North,SEO,CRM-CORE,Retail,SMB,Closed Lost,2025-08-14,2025-08-14,8800.0,0,0.0,Competitor,4
L01207,2026-03-22,Tuan Bui,Central,LinkedIn Ads,CRM-PRO,Healthcare,SMB,Closed Lost,2026-04-15,2026-04-15,19300.0,0,0.0,Feature Gap,5
L01208,2025-12-19,An Nguyen,South,customer referral,CRM-PRO,Manufacturing,SMB,Closed Lost,2026-02-01,2026-02-01,14800.0,0,0.0,Competitor,3
L01209,2025-12-22,An Nguyen,South,SEM - Google,CS-CLOUD,Healthcare,SMB,Closed Lost,2026-02-12,2026-02-12,25300.0,0,0.0,Price,5
L01210,2025-05-15,Bao Tran,South,virtual event,BI-PLUS,Manufacturing,Mid-Market,Negotiation,2025-11-13,,41100.0,0,0.85,,5
L01211,2026-01-27,Quynh Vu,North,LinkedIn Ads,CS-CLOUD,Technology,Mid-Market,Closed Lost,2026-03-13,2026-03-13,44800.0,0,0.0,Feature Gap,3
L01212,2026-04-09,Quynh Vu,North,SDR Outreach,CRM-CORE,Education,Mid-Market,Closed Won,2026-07-03,2026-07-03,8800.0,0.1,1.0,,6
L01213,2026-02-04,Chi Le,South,Referral,CS-CLOUD,Healthcare,SMB,Closed Won,2026-02-24,2026-02-24,16500.0,0.05,1.0,,6
L01214,2026-08-10,Bao Tran,South,Outbound,CS-CLOUD,Manufacturing,SMB,New,2026-08-29,,19000.0,0,0.05,,1
L01215,2026-06-12,Duy Pham,South,SEM - Google,CS-CLOUD,Financial Services,Mid-Market,Closed Lost,2026-07-15,2026-07-15,24900.0,0,0.0,Budget,2
L01216,2025-11-06,An Nguyen,South,organic search,CS-CLOUD,Education,Mid-Market,Negotiation,2026-06-23,,46800.0,0,0.85,,5
L01217,2026-01-11,Chi Le,South,Outbound,REV-OPS,Retail,Enterprise,Negotiation,2026-07-15,,145800.0,0.03,0.85,,5
L01218,2026-03-31,Duy Pham,South,linkedin,CRM-PRO,Manufacturing,SMB,Closed Lost,2026-04-22,2026-04-22,22900.0,0,0.0,Timing,3
L01219,2025-10-19,Minh Do,North,LinkedIn Ads,BI-PLUS,Education,Mid-Market,Closed Lost,2025-11-20,2025-11-20,24000.0,0,0.0,Competitor,4
L01220,2025-07-08,Quynh Vu,North,LinkedIn Ads,BI-PLUS,Financial Services,SMB,Closed Lost,2025-09-10,2025-09-10,12900.0,0,0.0,Feature Gap,2
L01221,2026-06-04,Quynh Vu,North,customer referral,CS-CLOUD,Education,Mid-Market,Closed Won,2026-07-23,2026-07-23,22400.0,0.03,1.0,,6
L01222,2025-05-24,Ha Vo,North,SEM - Google,CS-CLOUD,Healthcare,Enterprise,Closed Lost,2025-07-10,2025-07-10,59600.0,0,0.0,Budget,2
L01223,2025-02-08,Ha Vo,North,Google Ads,MKT-AUTO,Technology,SMB,Closed Won,2025-05-15,2025-05-15,11600.0,0,1.0,,6
L01224,2026-01-29,Minh Do,North,Offline List,CS-CLOUD,Financial Services,Mid-Market,Closed Lost,2026-03-23,2026-03-23,22600.0,0,0.0,Price,5
L01225,2025-02-23,An Nguyen,South,Google Organic,CRM-PRO,Professional Services,Mid-Market,Closed Lost,2025-04-20,2025-04-20,30400.0,0,0.0,Price,4
L01226,2026-01-24,Quynh Vu,North,Referral,CRM-CORE,Healthcare,SMB,Closed Lost,2026-03-30,2026-03-30,6800.0,0,0.0,Timing,4
L01227,2026-02-06,Minh Do,North,Outbound,REV-OPS,Technology,SMB,Closed Lost,2026-03-28,2026-03-28,46500.0,0,0.0,Budget,3
L01228,2026-06-22,Ha Vo,North,SDR Outreach,CRM-CORE,Education,SMB,Closed Lost,2026-08-12,2026-08-12,5300.0,0,0.0,Competitor,5
L01229,2026-02-05,An Nguyen,South,LinkedIn Ads,CRM-CORE,Retail,SMB,Closed Lost,2026-03-05,2026-03-05,6600.0,0,0.0,Timing,2
L01230,2025-09-27,An Nguyen,South,organic search,BI-PLUS,Manufacturing,Mid-Market,Closed Lost,2025-12-09,2025-12-09,35900.0,0,0.0,No Decision,4
L01231,2025-10-15,Tuan Bui,Central,organic search,REV-OPS,Technology,Mid-Market,Closed Lost,2025-12-26,2025-12-26,65300.0,0,0.0,Budget,2
L01232,2026-08-07,Ha Vo,North,google cpc,BI-PLUS,Professional Services,SMB,New,2026-08-21,,19800.0,0,0.05,,1
L01233,2026-05-08,Duy Pham,South,Email Campaign,CRM-CORE,Professional Services,SMB,Closed Won,2026-07-29,2026-07-29,6300.0,0.12,1.0,,6
L01234,2025-05-14,Chi Le,South,SEM - Google,CRM-CORE,Financial Services,Mid-Market,Closed Won,2025-07-07,2025-07-07,12300.0,0.08,1.0,,6
L01235,2025-02-08,Quynh Vu,North,Outbound,MKT-AUTO,Healthcare,SMB,Closed Lost,2025-04-18,2025-04-18,17200.0,0,0.0,Price,4
L01236,2025-09-08,Tuan Bui,Central,SDR Outreach,CRM-PRO,Technology,SMB,Closed Won,2025-12-03,2025-12-03,14400.0,0.12,1.0,,6
L01237,2025-10-06,Tuan Bui,Central,email nurture,BI-PLUS,Financial Services,Mid-Market,Closed Won,2025-11-01,2025-11-01,31600.0,0.03,1.0,,6
L01238,2025-11-24,Duy Pham,South,Referral,CRM-CORE,Professional Services,SMB,Closed Lost,2026-02-17,2026-02-17,9800.0,0,0.0,Price,3
L01239,2025-06-28,Minh Do,North,Outbound,CRM-CORE,Technology,SMB,Negotiation,2026-06-12,,10300.0,0,0.85,,5
L01240,2026-02-28,An Nguyen,South,Partner Referral,CRM-CORE,Financial Services,SMB,Closed Lost,2026-05-08,2026-05-08,4700.0,0,0.0,Timing,5
L01241,2026-08-08,Tuan Bui,Central,SEO,CS-CLOUD,Healthcare,SMB,Closed Won,2026-09-01,2026-09-01,19600.0,0.03,1.0,,6
L01242,2025-07-17,Minh Do,North,Google Organic,CS-CLOUD,Manufacturing,Mid-Market,Negotiation,2026-07-21,,32300.0,0,0.85,,5
L01243,2025-01-19,Minh Do,North,LinkedIn Ads,CRM-CORE,Financial Services,Mid-Market,Closed Won,2025-03-22,2025-03-22,17200.0,0.08,1.0,,6
L01244,2025-01-20,Ha Vo,North,Cold Email,CRM-CORE,Professional Services,SMB,Closed Lost,2025-03-05,2025-03-05,6300.0,0,0.0,Timing,3
L01245,2025-01-12,Tuan Bui,Central,Unknown Event,MKT-AUTO,Financial Services,Enterprise,Closed Lost,2025-03-10,2025-03-10,45900.0,0,0.0,No Decision,4
L01246,2026-06-04,Minh Do,North,SDR Outreach,CRM-PRO,Financial Services,SMB,Closed Won,2026-06-23,2026-06-23,15000.0,0,1.0,,6
L01247,2026-03-02,Quynh Vu,North,SEO,BI-PLUS,Technology,Enterprise,Closed Won,2026-07-16,2026-07-16,46900.0,0,1.0,,6
L01248,2025-03-24,Ha Vo,North,linkedin,CRM-CORE,Financial Services,SMB,Closed Lost,2025-04-15,2025-04-15,10300.0,0,0.0,No Decision,2
L01249,2025-11-08,Quynh Vu,North,Email Campaign,BI-PLUS,Technology,SMB,Closed Lost,2025-12-22,2025-12-22,28400.0,0,0.0,Competitor,2
L01250,2026-02-20,Minh Do,North,SEO,CRM-CORE,Financial Services,Mid-Market,Closed Lost,2026-03-28,2026-03-28,17100.0,0,0.0,Timing,3
L01251,2026-06-13,Tuan Bui,Central,SDR Outreach,BI-PLUS,Manufacturing,Mid-Market,Demo / Meeting,2026-08-07,,44200.0,0.03,0.4,,3
L01252,2025-09-29,Duy Pham,South,customer referral,CRM-PRO,Education,Mid-Market,Closed Won,2025-10-17,2025-10-17,36400.0,0,1.0,,6
L01253,2025-07-12,Quynh Vu,North,LinkedIn Ads,CS-CLOUD,Professional Services,Mid-Market,Negotiation,2026-04-02,,50100.0,0,0.85,,5
L01254,2025-01-03,Minh Do,North,virtual event,REV-OPS,Professional Services,SMB,Closed Lost,2025-03-01,2025-03-01,44800.0,0,0.0,Competitor,2
L01255,2025-03-01,Tuan Bui,Central,email nurture,REV-OPS,Professional Services,Mid-Market,Closed Won,2025-04-25,2025-04-25,56400.0,0.03,1.0,,6
L01256,2026-01-08,Duy Pham,South,Google Organic,MKT-AUTO,Retail,SMB,Negotiation,2026-05-15,,16100.0,0,0.85,,5
L01257,2025-05-05,Tuan Bui,Central,LI Ads,CRM-CORE,Manufacturing,SMB,Closed Lost,2025-06-29,2025-06-29,8200.0,0,0.0,Budget,4
L01258,2026-07-01,Chi Le,South,newsletter,BI-PLUS,Education,SMB,Closed Won,2026-09-01,2026-09-01,25900.0,0,1.0,,6
L01259,2026-01-22,Chi Le,South,Cold Email,CRM-PRO,Technology,Mid-Market,Closed Lost,2026-03-27,2026-03-27,39700.0,0,0.0,Price,3
L01260,2025-06-23,Chi Le,South,SDR Outreach,MKT-AUTO,Healthcare,Mid-Market,Negotiation,2025-12-24,,17500.0,0,0.85,,5
L01261,2026-06-29,Chi Le,South,google cpc,REV-OPS,Healthcare,SMB,Closed Lost,2026-09-01,2026-09-01,30700.0,0,0.0,Competitor,4
L01262,2025-08-18,An Nguyen,South,Partner Referral,CRM-CORE,Manufacturing,Enterprise,Negotiation,2026-05-09,,36300.0,0,0.85,,5
L01263,2026-07-07,Chi Le,South,linkedin,MKT-AUTO,Technology,Enterprise,Qualified,2026-08-23,,36300.0,0.05,0.2,,2
L01264,2025-01-20,Bao Tran,South,newsletter,CRM-CORE,Financial Services,SMB,Closed Lost,2025-02-21,2025-02-21,8100.0,0,0.0,Price,4
L01265,2025-11-21,An Nguyen,South,google cpc,CRM-PRO,Healthcare,Mid-Market,Closed Won,2026-01-08,2026-01-08,36700.0,0.05,1.0,,6
L01266,2025-12-23,An Nguyen,South,customer referral,CS-CLOUD,Technology,Mid-Market,Closed Won,2026-03-22,2026-03-22,28100.0,0.1,1.0,,6
L01267,2025-11-09,Minh Do,North,linkedin,BI-PLUS,Healthcare,Enterprise,Closed Lost,2026-01-12,2026-01-12,96400.0,0,0.0,Competitor,2
L01268,2026-06-18,Tuan Bui,Central,customer referral,MKT-AUTO,Financial Services,Mid-Market,Closed Won,2026-08-02,2026-08-02,31300.0,0.03,1.0,,6
L01269,2025-09-03,Chi Le,South,Partner Referral,CRM-PRO,Professional Services,Mid-Market,Closed Lost,2025-10-29,2025-10-29,37700.0,0,0.0,Competitor,4
L01270,2026-01-31,Tuan Bui,Central,Google Ads,CRM-CORE,Retail,Enterprise,Closed Won,2026-04-24,2026-04-24,36000.0,0.05,1.0,,6
L01271,2025-12-16,Minh Do,North,virtual event,CRM-PRO,Education,Enterprise,Closed Lost,2026-01-30,2026-01-30,67000.0,0,0.0,Timing,3
L01272,2026-01-12,Bao Tran,South,Cold Email,REV-OPS,Healthcare,Enterprise,Closed Lost,2026-02-07,2026-02-07,160000,0,0.0,Budget,4
L01273,2025-01-29,Ha Vo,North,customer referral,REV-OPS,Education,Mid-Market,Closed Lost,2025-03-21,2025-03-21,46900.0,0,0.0,Timing,4
L01274,2025-05-16,Duy Pham,South,google cpc,CRM-CORE,Education,SMB,Closed Lost,2025-06-13,2025-06-13,5500.0,0,0.0,Timing,4
L01275,2025-01-05,Ha Vo,North,Email Campaign,MKT-AUTO,Healthcare,Mid-Market,Closed Lost,2025-03-01,2025-03-01,30500.0,0,0.0,No Decision,2
L01276,2025-10-17,Minh Do,North,customer referral,CRM-PRO,Retail,SMB,Closed Lost,2025-12-06,2025-12-06,23300.0,0,0.0,Timing,5
L01277,2025-09-19,Quynh Vu,North,SEM - Google,CRM-PRO,Education,Mid-Market,Closed Won,2025-11-20,2025-11-20,20800.0,0.12,1.0,,6
L01278,2026-02-07,Minh Do,North,organic search,BI-PLUS,Education,SMB,Closed Lost,2026-03-28,2026-03-28,23900.0,0,0.0,Feature Gap,2
L01279,2026-06-28,Quynh Vu,North,SDR Outreach,CRM-CORE,Manufacturing,Mid-Market,Closed Won,2026-08-18,2026-08-18,10400.0,0.1,1.0,,6
L01280,2025-11-27,Tuan Bui,Central,Outbound,CRM-PRO,Healthcare,SMB,Closed Lost,2026-01-19,2026-01-19,18300.0,0,0.0,No Decision,2
L01281,2025-07-10,An Nguyen,South,newsletter,CRM-CORE,Professional Services,Mid-Market,Closed Lost,2025-07-18,2025-07-18,12400.0,0,0.0,Budget,3
L01282,2025-04-27,Bao Tran,South,google cpc,MKT-AUTO,Education,SMB,Closed Lost,2025-06-19,2025-06-19,13900.0,0,0.0,Competitor,4
L01283,2026-03-04,Minh Do,North,virtual event,CRM-PRO,Technology,Enterprise,Closed Lost,2026-04-10,2026-04-10,62800.0,0,0.0,Competitor,5
L01284,2026-03-20,Ha Vo,North,Referral,CS-CLOUD,Education,SMB,Closed Lost,2026-04-29,2026-04-29,14300.0,0,0.0,Price,4
L01285,2025-10-14,Ha Vo,North,email nurture,CRM-CORE,Retail,Mid-Market,Closed Won,2025-12-04,2025-12-04,17000.0,0.05,1.0,,6
L01286,2025-07-25,Duy Pham,South,customer referral,CRM-CORE,Professional Services,SMB,Closed Lost,2025-08-17,2025-08-17,7000.0,0,0.0,Price,3
L01287,2026-06-13,An Nguyen,South,Unknown Event,REV-OPS,Professional Services,SMB,Demo / Meeting,2026-07-17,,32100.0,0.03,0.4,,3
L01288,2025-10-28,Bao Tran,South,Cold Email,REV-OPS,Manufacturing,SMB,Closed Lost,2026-01-16,2026-01-16,32100.0,0,0.0,No Decision,4
L01289,2025-02-27,Bao Tran,South,customer referral,BI-PLUS,Retail,SMB,Closed Won,2025-04-26,2025-04-26,27400.0,0.03,1.0,,6
L01290,2025-09-01,An Nguyen,South,customer referral,CS-CLOUD,Education,SMB,Closed Lost,2025-11-16,2025-11-16,25000.0,0,0.0,Feature Gap,3
L01291,2026-04-20,Minh Do,North,SEO,CRM-CORE,Professional Services,Mid-Market,Closed Lost,2026-05-04,2026-05-04,14700.0,0,0.0,Competitor,4
L01292,2025-09-18,Duy Pham,South,SEM - Google,REV-OPS,Manufacturing,Mid-Market,Closed Lost,2025-11-01,2025-11-01,48100.0,0,0.0,Competitor,5
L01293,2025-07-29,Bao Tran,South,virtual event,REV-OPS,Healthcare,SMB,Closed Won,2025-09-11,2025-09-11,34900.0,0.05,1.0,,6
L01294,2025-03-03,Bao Tran,South,Referral,BI-PLUS,Manufacturing,Enterprise,Closed Won,2025-05-30,2025-05-30,69300.0,0.05,1.0,,6
L01295,2025-06-09,Chi Le,South,Cold Email,CRM-PRO,Healthcare,SMB,Closed Lost,2025-07-28,2025-07-28,17400.0,0,0.0,No Decision,2
L01296,2025-11-29,Quynh Vu,North,google cpc,BI-PLUS,Financial Services,Mid-Market,Closed Lost,2026-01-30,2026-01-30,36200.0,0,0.0,No Decision,4
L01297,2025-12-22,An Nguyen,South,Email Campaign,CRM-PRO,Technology,SMB,Closed Won,2026-01-04,2026-01-04,22700.0,0.08,1.0,,6
L01298,2026-07-09,Bao Tran,South,email nurture,CRM-PRO,Technology,Mid-Market,Closed Lost,2026-07-17,2026-07-17,26000.0,0,0.0,Budget,4
L01299,2026-08-23,Chi Le,South,organic search,MKT-AUTO,Retail,SMB,New,2026-08-28,,14800.0,0,0.05,,1
L01300,2026-06-11,Ha Vo,North,Google Ads,MKT-AUTO,Financial Services,Mid-Market,Demo / Meeting,2026-07-14,,37300.0,0.03,0.4,,3
L01301,2025-08-08,Bao Tran,South,SEM - Google,CRM-CORE,Healthcare,Mid-Market,Closed Won,2025-11-04,2025-11-04,10700.0,0.05,1.0,,6
L01302,2025-10-20,Quynh Vu,North,Outbound,BI-PLUS,Professional Services,SMB,Closed Lost,2025-11-05,2025-11-05,13300.0,0,0.0,Budget,2
L01303,2026-01-28,Chi Le,South,LI Ads,CRM-CORE,Healthcare,Enterprise,Closed Won,2026-04-09,2026-04-09,28100.0,0,1.0,,6
L01304,2025-03-18,Quynh Vu,North,virtual event,REV-OPS,Financial Services,SMB,Closed Lost,2025-05-06,2025-05-06,42800.0,0,0.0,No Decision,5
L01305,2025-10-09,Duy Pham,South,email nurture,CS-CLOUD,Financial Services,Mid-Market,Closed Won,2025-12-07,2025-12-07,34900.0,0,1.0,,6
L01306,2025-08-04,Minh Do,North,Cold Email,CRM-CORE,Technology,SMB,Negotiation,2026-02-22,,6600.0,0,0.85,,5
