Source,Target,Type,Weight
22383,71053,Undirected,31
20712,22556,Undirected,37
22326,22556,Undirected,113
22457,22557,Undirected,34
22423,37370,Undirected,57
22384,22557,Undirected,53
20728,22557,Undirected,49
22139,22554,Undirected,73
22384,22556,Undirected,44
22556,84997C,Undirected,39
21240,22556,Undirected,37
22384,22551,Undirected,56
22551,84997C,Undirected,42
22554,84997C,Undirected,31
20728,22551,Undirected,60
20728,22554,Undirected,67
21240,22551,Undirected,34
20723,22554,Undirected,30
22411,22554,Undirected,41
22083,22585,Undirected,36
22151,22464,Undirected,31
22457,71477,Undirected,41
22090,DOT,Undirected,48
21559,DOT,Undirected,57
22381,DOT,Undirected,35
22507,DOT,Undirected,43
82580,DOT,Undirected,56
21213,22554,Undirected,32
21977,22554,Undirected,32
22138,22554,Undirected,51
22555,84991,Undirected,36
21977,22555,Undirected,38
22138,22585,Undirected,45
21936,DOT,Undirected,45
22423,DOT,Undirected,110
22528,84755,Undirected,40
22528,71459,Undirected,31
22528,85099B,Undirected,46
21755,22488,Undirected,32
20973,20974,Undirected,90
22516,22519,Undirected,46
22516,22518,Undirected,52
22516,22520,Undirected,46
22516,22521,Undirected,35
22516,22523,Undirected,38
22516,22522,Undirected,46
22517,22519,Undirected,50
22517,22518,Undirected,43
22517,22520,Undirected,37
22517,22521,Undirected,37
22517,22523,Undirected,43
22517,22522,Undirected,39
22423,22520,Undirected,30
22432,22521,Undirected,30
22432,22523,Undirected,30
22423,22525,Undirected,32
22138,22561,Undirected,60
22548,22561,Undirected,35
22549,22561,Undirected,38
21212,22561,Undirected,43
22561,84879,Undirected,48
22548,22549,Undirected,61
22549,84879,Undirected,33
21672,22077,Undirected,32
21670,22077,Undirected,32
21668,22077,Undirected,31
22077,22081,Undirected,39
22077,22271,Undirected,40
20971,22077,Undirected,52
22382,79321,Undirected,32
22398,22402,Undirected,69
22457,82582,Undirected,32
22457,84947,Undirected,35
22532,22533,Undirected,36
22532,22535,Undirected,30
22523,22526,Undirected,33
22521,22526,Undirected,31
21135,22423,Undirected,49
22398,22400,Undirected,58
22399,22400,Undirected,38
22398,22399,Undirected,53
20728,79321,Undirected,32
22077,82580,Undirected,31
21622,22611,Undirected,32
21623,22423,Undirected,41
21621,22611,Undirected,33
21888,22561,Undirected,52
22561,85099B,Undirected,40
22411,22528,Undirected,31
21754,22528,Undirected,47
22423,22528,Undirected,51
21034,22528,Undirected,34
21623,22189,Undirected,32
22294,22464,Undirected,32
22398,22403,Undirected,39
22457,35961,Undirected,36
21212,22570,Undirected,30
21034,22561,Undirected,31
21232,22561,Undirected,31
20724,22077,Undirected,36
22528,48138,Undirected,30
21914,84879,Undirected,53
22139,22508,Undirected,30
21080,22555,Undirected,35
21754,22557,Undirected,41
21080,22557,Undirected,45
22561,85123A,Undirected,55
22561,22617,Undirected,39
20972,22561,Undirected,40
22149,22561,Undirected,35
22507,84879,Undirected,45
22528,85123A,Undirected,87
22549,85123A,Undirected,31
22560,85123A,Undirected,33
21232,22528,Undirected,31
22535,22537,Undirected,42
21231,21907,Undirected,32
22115,22423,Undirected,31
22029,22617,Undirected,36
21731,22549,Undirected,32
21791,22549,Undirected,116
22326,22549,Undirected,31
20724,22556,Undirected,42
20719,22556,Undirected,38
22531,22560,Undirected,33
21790,22531,Undirected,37
22531,22556,Undirected,42
21790,22077,Undirected,59
22417,22556,Undirected,41
22556,84991,Undirected,33
21212,22556,Undirected,64
22090,22556,Undirected,35
21213,22556,Undirected,32
20977,22556,Undirected,30
21080,22556,Undirected,46
22077,22090,Undirected,45
21213,22077,Undirected,36
20727,21907,Undirected,30
22528,84879,Undirected,34
71459,84945,Undirected,41
22423,84945,Undirected,61
21034,22557,Undirected,70
21114,22457,Undirected,31
21136,22077,Undirected,41
84755,84945,Undirected,54
21080,22551,Undirected,36
21156,22556,Undirected,30
21977,22556,Undirected,46
22382,22556,Undirected,79
21212,22551,Undirected,77
21156,22551,Undirected,41
21977,22551,Undirected,42
21034,22551,Undirected,49
22423,37495,Undirected,41
21932,22383,Undirected,86
22045,22423,Undirected,33
21790,22549,Undirected,116
15036,21231,Undirected,31
22109,22423,Undirected,37
21210,21231,Undirected,36
22468,79321,Undirected,37
21452,POST,Undirected,50
21673,22423,Undirected,65
22518,22526,Undirected,31
22515,22519,Undirected,54
22515,22518,Undirected,49
22514,22519,Undirected,50
22514,22518,Undirected,59
21136,22295,Undirected,34
21166,22295,Undirected,31
22077,22568,Undirected,62
22077,22386,Undirected,41
21984,22557,Undirected,47
22411,79321,Undirected,30
22530,22537,Undirected,47
22530,22544,Undirected,33
21918,22561,Undirected,31
22457,84077,Undirected,32
22567,84879,Undirected,42
22567,85123A,Undirected,43
22423,37447,Undirected,38
22423,84380,Undirected,71
21791,22554,Undirected,40
22432,22554,Undirected,35
21086,22554,Undirected,36
21080,22554,Undirected,50
20719,22554,Undirected,78
22554,22561,Undirected,45
20981,22554,Undirected,35
22554,POST,Undirected,201
22431,22551,Undirected,35
21791,22551,Undirected,52
22432,22551,Undirected,31
20719,22551,Undirected,49
22551,POST,Undirected,163
22431,22556,Undirected,34
22432,22556,Undirected,32
22556,POST,Undirected,208
22326,22555,Undirected,65
21791,22555,Undirected,44
22555,POST,Undirected,103
20983,22561,Undirected,33
22515,22521,Undirected,49
22515,22522,Undirected,46
22515,22523,Undirected,48
22077,22555,Undirected,38
22549,22555,Undirected,31
21914,22555,Undirected,42
21915,22555,Undirected,39
21238,22556,Undirected,34
22556,22585,Undirected,46
22534,22556,Undirected,45
22554,22560,Undirected,37
22534,22560,Undirected,33
22077,22561,Undirected,30
22077,22551,Undirected,42
22077,22554,Undirected,47
22540,POST,Undirected,32
22544,22551,Undirected,31
22534,22544,Undirected,43
21238,22551,Undirected,31
22534,22551,Undirected,51
21914,22551,Undirected,61
21915,22551,Undirected,60
21238,22554,Undirected,34
21914,22554,Undirected,48
21915,22554,Undirected,58
22549,POST,Undirected,47
21914,22549,Undirected,42
21915,22549,Undirected,44
22515,22520,Undirected,48
22534,POST,Undirected,39
22531,22534,Undirected,66
21914,22534,Undirected,30
21915,22534,Undirected,32
20728,22563,Undirected,33
21166,22296,Undirected,34
22189,22507,Undirected,36
22522,22526,Undirected,35
22520,22526,Undirected,37
21213,22551,Undirected,39
20750,22551,Undirected,46
20750,22554,Undirected,52
21578,22554,Undirected,34
22554,85099B,Undirected,71
20725,22551,Undirected,86
20725,22554,Undirected,99
22379,22554,Undirected,31
20724,22551,Undirected,41
20724,22554,Undirected,53
22530,22551,Undirected,35
22530,22554,Undirected,33
21156,22554,Undirected,36
21733,22507,Undirected,37
20725,22553,Undirected,71
21930,22553,Undirected,34
21174,22423,Undirected,70
22383,79321,Undirected,35
21731,22554,Undirected,92
21731,22553,Undirected,31
22383,22554,Undirected,77
21212,22554,Undirected,75
21967,22553,Undirected,43
22383,22553,Undirected,67
21212,22553,Undirected,70
21213,22553,Undirected,66
21212,21967,Undirected,31
22514,22522,Undirected,51
22514,22520,Undirected,57
22514,22523,Undirected,43
22514,22521,Undirected,42
20725,22563,Undirected,35
22555,85099B,Undirected,50
22557,85099B,Undirected,48
22386,22556,Undirected,32
22386,22557,Undirected,34
22386,22551,Undirected,38
22384,22555,Undirected,35
22139,22385,Undirected,39
22385,22556,Undirected,45
21931,22556,Undirected,33
22555,22617,Undirected,36
20728,22555,Undirected,36
22385,22555,Undirected,32
22382,22555,Undirected,58
22383,22555,Undirected,40
22382,22557,Undirected,41
22383,22557,Undirected,53
21931,22557,Undirected,30
22083,22557,Undirected,30
22385,22551,Undirected,64
22383,22551,Undirected,82
22355,22551,Undirected,36
21931,22551,Undirected,49
21892,22560,Undirected,33
22551,22568,Undirected,32
20914,21932,Undirected,32
22077,22356,Undirected,31
20726,22077,Undirected,37
22076,22077,Undirected,52
22423,71477,Undirected,40
22367,22468,Undirected,33
21559,21915,Undirected,30
22045,22551,Undirected,37
22227,22296,Undirected,37
22295,22457,Undirected,42
22431,22523,Undirected,32
22431,22522,Undirected,30
22431,22521,Undirected,30
22431,22520,Undirected,34
20914,22556,Undirected,46
22556,84997B,Undirected,39
22077,22384,Undirected,39
21888,22550,Undirected,73
48138,79321,Undirected,30
22423,79321,Undirected,69
21888,22617,Undirected,33
22530,22531,Undirected,48
21912,22548,Undirected,30
21912,22549,Undirected,40
21888,22560,Undirected,30
21888,22548,Undirected,40
21888,22549,Undirected,41
22150,22566,Undirected,33
84836,84945,Undirected,33
22112,22457,Undirected,52
21790,84945,Undirected,34
71477,84945,Undirected,31
15058A,15058B,Undirected,35
21258,22423,Undirected,50
22367,22555,Undirected,36
20685,22554,Undirected,30
22326,22557,Undirected,31
21976,22554,Undirected,34
21731,22556,Undirected,77
21731,22555,Undirected,41
22557,POST,Undirected,41
20723,22457,Undirected,32
22457,22554,Undirected,36
22423,22554,Undirected,79
22423,22553,Undirected,49
21577,22423,Undirected,36
22398,22423,Undirected,32
22027,22554,Undirected,30
22434,22436,Undirected,39
20726,22561,Undirected,32
20726,21915,Undirected,37
22382,22561,Undirected,41
21731,22561,Undirected,32
21915,22090,Undirected,37
21915,22382,Undirected,48
21731,21915,Undirected,62
22423,72351B,Undirected,36
21231,22417,Undirected,34
22507,48187,Undirected,37
20725,22528,Undirected,32
20725,84520B,Undirected,35
22534,22537,Undirected,64
22553,84997D,Undirected,32
22554,84997D,Undirected,43
22437,22553,Undirected,36
21466,21467,Undirected,41
20972,21892,Undirected,32
22528,79029,Undirected,33
21982,84879,Undirected,35
22585,84692,Undirected,34
22561,22563,Undirected,32
22396,22398,Undirected,40
22398,POST,Undirected,31
22423,22567,Undirected,37
21212,22567,Undirected,43
21212,21787,Undirected,33
21172,22383,Undirected,31
22423,84997D,Undirected,60
21172,22382,Undirected,38
20727,22437,Undirected,47
20727,22561,Undirected,31
21213,22437,Undirected,46
21975,22553,Undirected,32
22384,84692,Undirected,30
21080,22553,Undirected,35
22436,22437,Undirected,39
21988,22437,Undirected,48
21989,22437,Undirected,52
21080,22437,Undirected,43
20914,22507,Undirected,34
21452,21731,Undirected,40
22555,22568,Undirected,31
20914,22551,Undirected,31
22273,22554,Undirected,31
20914,22554,Undirected,36
22402,22403,Undirected,32
21733,22569,Undirected,33
21733,22568,Undirected,31
21155,22567,Undirected,41
21915,22326,Undirected,41
21892,21914,Undirected,57
21889,22549,Undirected,48
21915,22139,Undirected,84
21889,22556,Undirected,39
21889,22554,Undirected,32
21980,84991,Undirected,33
21429,22553,Undirected,30
20973,22553,Undirected,31
20978,22553,Undirected,37
20974,22553,Undirected,38
21232,22556,Undirected,35
21981,22554,Undirected,54
21980,22554,Undirected,30
20973,22554,Undirected,38
20973,20975,Undirected,91
21034,21623,Undirected,31
22379,82486,Undirected,30
22138,22607,Undirected,47
22138,22605,Undirected,35
22150,22561,Undirected,31
22561,22607,Undirected,48
22561,22605,Undirected,37
21914,22617,Undirected,33
21915,84879,Undirected,58
22088,22423,Undirected,64
22423,22606,Undirected,45
22423,22607,Undirected,63
22423,22605,Undirected,79
22606,84879,Undirected,30
22607,84879,Undirected,51
22605,84879,Undirected,58
22606,22607,Undirected,132
22605,22606,Undirected,133
22605,22607,Undirected,197
22528,22607,Undirected,40
20725,22555,Undirected,47
20727,22555,Undirected,30
20726,22555,Undirected,42
20725,22556,Undirected,60
20726,22556,Undirected,53
21754,22556,Undirected,30
20975,22561,Undirected,33
20725,22561,Undirected,43
21212,22437,Undirected,41
22332,22437,Undirected,45
20682,22554,Undirected,40
20725,21967,Undirected,31
22557,22561,Undirected,39
21915,22149,Undirected,36
21166,82482,Undirected,77
22379,82482,Undirected,63
22467,82494L,Undirected,33
20973,POST,Undirected,38
22041,DOT,Undirected,73
48194,82484,Undirected,45
48187,82484,Undirected,54
22077,48187,Undirected,42
82484,82494L,Undirected,214
22077,82484,Undirected,35
21080,82484,Undirected,32
82484,82486,Undirected,178
82483,82484,Undirected,148
82482,82484,Undirected,200
82484,85123A,Undirected,251
82484,84406B,Undirected,57
22077,82494L,Undirected,65
22488,82482,Undirected,44
22077,82483,Undirected,37
22077,82482,Undirected,67
22607,85123A,Undirected,73
22606,85123A,Undirected,36
22605,85123A,Undirected,62
22467,22554,Undirected,42
20750,22467,Undirected,35
22554,84997A,Undirected,33
20750,22556,Undirected,47
22326,84997A,Undirected,32
20728,22553,Undirected,44
21559,22554,Undirected,59
22383,84997A,Undirected,51
22367,84997A,Undirected,31
22556,84997D,Undirected,39
22551,84997D,Undirected,43
21212,22557,Undirected,68
21977,22557,Undirected,81
21915,21977,Undirected,40
20712,22554,Undirected,60
22554,85099F,Undirected,31
21790,22554,Undirected,33
22554,84879,Undirected,40
20712,22551,Undirected,33
21889,22551,Undirected,35
22551,84879,Undirected,39
22149,22551,Undirected,39
22147,22551,Undirected,41
22556,84879,Undirected,56
22149,22556,Undirected,35
21790,22557,Undirected,33
21915,22557,Undirected,36
22557,84879,Undirected,48
22149,22557,Undirected,35
22147,22557,Undirected,45
21080,21915,Undirected,32
21790,21915,Undirected,124
22139,22530,Undirected,36
22139,22534,Undirected,35
22077,22411,Undirected,43
22090,84692,Undirected,33
84945,84950,Undirected,32
84945,84970S,Undirected,30
22385,22554,Undirected,55
21931,22554,Undirected,41
21925,21927,Undirected,54
21925,21926,Undirected,49
21034,22607,Undirected,40
21926,21927,Undirected,69
21927,46000S,Undirected,30
21621,22607,Undirected,30
22607,84755,Undirected,33
21715,21878,Undirected,33
22435,22436,Undirected,37
22434,22435,Undirected,33
22457,22605,Undirected,33
22139,22607,Undirected,40
22139,22605,Undirected,48
22607,47566,Undirected,50
22411,22607,Undirected,33
22605,47566,Undirected,43
22536,22537,Undirected,35
20914,22557,Undirected,42
22328,22555,Undirected,63
21169,21231,Undirected,31
47566,82484,Undirected,92
48184,82484,Undirected,33
21524,82484,Undirected,40
48138,82484,Undirected,48
21916,82484,Undirected,34
71053,82484,Undirected,35
21621,82484,Undirected,31
21623,82484,Undirected,38
22507,82484,Undirected,54
22170,82484,Undirected,54
21754,82484,Undirected,108
22507,82494L,Undirected,38
22507,82482,Undirected,54
22507,82483,Undirected,37
21624,22611,Undirected,30
20971,22561,Undirected,32
22149,22549,Undirected,32
21892,22561,Undirected,34
22561,84077,Undirected,60
22139,22549,Undirected,40
21155,22139,Undirected,33
22549,84077,Undirected,30
21915,21918,Undirected,39
22077,84978,Undirected,45
21508,82482,Undirected,45
22557,82482,Undirected,34
22557,82494L,Undirected,36
21889,22077,Undirected,35
22077,22178,Undirected,71
21868,22077,Undirected,34
22499,22607,Undirected,30
21936,22457,Undirected,32
22605,48138,Undirected,36
22607,48138,Undirected,35
22188,82482,Undirected,43
22607,71459,Undirected,41
22077,22569,Undirected,39
22075,22077,Undirected,32
20971,22557,Undirected,40
20972,22557,Undirected,31
21232,22557,Undirected,31
22297,82484,Undirected,31
22151,82484,Undirected,37
22423,82484,Undirected,132
82484,85099C,Undirected,38
22439,22440,Undirected,31
22436,22439,Undirected,41
21035,21731,Undirected,32
20728,82482,Undirected,47
22411,82482,Undirected,94
22197,22607,Undirected,34
22178,22383,Undirected,48
20723,POST,Undirected,31
22197,22555,Undirected,42
22197,22556,Undirected,77
22423,22435,Undirected,36
22077,22197,Undirected,32
21108,22423,Undirected,30
21888,22607,Undirected,30
21790,22607,Undirected,31
21936,47566,Undirected,59
79321,82484,Undirected,36
21922,22605,Undirected,32
22423,82482,Undirected,159
22352,22554,Undirected,50
22352,22556,Undirected,44
20982,22553,Undirected,39
21094,22423,Undirected,41
21086,22423,Undirected,52
22077,22553,Undirected,32
22605,84970S,Undirected,34
22605,71459,Undirected,38
22607,84978,Undirected,36
21080,22435,Undirected,35
21086,22386,Undirected,43
20754,22558,Undirected,39
21155,22558,Undirected,103
22558,84879,Undirected,70
21166,22558,Undirected,30
22197,22558,Undirected,64
21621,22558,Undirected,44
22383,22558,Undirected,52
22505,22558,Undirected,31
22558,71459,Undirected,56
21259,22423,Undirected,67
22508,82482,Undirected,44
22567,82482,Undirected,38
22487,82482,Undirected,40
22464,82482,Undirected,63
22090,82482,Undirected,44
22027,22556,Undirected,32
22398,84879,Undirected,35
21231,21908,Undirected,33
22178,22507,Undirected,36
22197,84077,Undirected,46
20914,22607,Undirected,32
21086,22382,Undirected,31
22423,84970L,Undirected,51
22558,47566,Undirected,65
82484,84879,Undirected,129
21868,22558,Undirected,31
21080,22558,Undirected,69
22082,22423,Undirected,36
22423,22558,Undirected,85
22423,82494L,Undirected,159
22191,22558,Undirected,30
22558,84991,Undirected,55
22558,82494L,Undirected,63
22558,82482,Undirected,56
22558,22607,Undirected,36
20914,22558,Undirected,107
22558,82484,Undirected,32
22411,22558,Undirected,37
21755,82484,Undirected,86
22191,82484,Undirected,36
22189,82484,Undirected,92
82484,84991,Undirected,35
22386,82482,Undirected,96
22386,82484,Undirected,38
22411,82484,Undirected,43
21931,22558,Undirected,33
21154,22558,Undirected,34
20971,22553,Undirected,30
20972,22553,Undirected,43
22548,85123A,Undirected,30
21889,22197,Undirected,37
21169,82482,Undirected,37
