session_id,user_id,session_date,channel_id,device_id,geo_id,source,medium,is_new_user,engaged_session,engagement_seconds,pageviews,view_item,add_to_cart,begin_checkout,purchase,order_id,session_revenue
S0025867,U011013,2021-01-23,7,2,7,facebook,social,1,0,29,2,0,0,0,0,,0.0
S0025868,U011013,2021-01-24,3,2,7,bing,cpc,0,1,355,6,1,1,1,1,O001604,32.98
S0025869,U011014,2020-12-09,7,2,1,youtube,social,1,1,146,6,1,1,0,0,,0.0
S0025870,U011015,2020-11-28,1,2,1,google,organic,1,1,76,9,1,0,0,0,,0.0
S0025871,U011016,2020-11-03,2,2,1,(direct),(none),1,1,313,1,1,0,0,0,,0.0
S0025872,U011017,2020-12-08,1,1,1,google,organic,1,1,147,9,1,1,0,0,,0.0
S0025873,U011018,2020-12-10,4,1,1,partner-site,referral,1,1,104,7,1,0,0,0,,0.0
S0025874,U011018,2020-12-14,2,1,1,(direct),(none),0,1,126,9,1,0,0,0,,0.0
S0025875,U011019,2020-12-12,4,1,1,other-referral,referral,1,1,77,7,1,0,0,0,,0.0
S0025876,U011020,2020-11-10,2,2,3,(direct),(none),1,0,64,2,1,0,0,0,,0.0
S0025877,U011021,2020-11-23,7,2,1,instagram,social,1,1,130,4,1,0,0,0,,0.0
S0025878,U011022,2020-12-03,2,1,5,(direct),(none),1,1,301,9,1,1,0,0,,0.0
S0025879,U011022,2020-12-06,3,1,5,google,cpc,0,1,147,3,0,0,0,0,,0.0
S0025880,U011022,2020-12-08,2,1,5,(direct),(none),0,1,155,3,0,0,0,0,,0.0
S0025881,U011022,2020-12-09,3,1,5,google,cpc,0,1,81,7,1,0,0,0,,0.0
S0025882,U011022,2020-12-13,4,1,5,partner-site,referral,0,1,149,8,1,1,0,0,,0.0
S0025883,U011023,2020-12-03,5,1,10,google,display,1,1,125,5,1,0,0,0,,0.0
S0025884,U011023,2020-12-05,1,1,10,google,organic,0,0,77,5,1,0,0,0,,0.0
S0025885,U011024,2020-12-15,1,1,2,google,organic,1,0,53,3,0,0,0,0,,0.0
S0025886,U011025,2020-12-05,3,2,1,google,cpc,1,1,129,2,0,0,0,0,,0.0
S0025887,U011025,2020-12-16,3,2,1,google,cpc,0,1,127,8,1,0,0,0,,0.0
S0025888,U011026,2021-01-28,2,2,7,(direct),(none),1,1,71,8,1,0,0,0,,0.0
S0025889,U011027,2020-12-12,1,2,1,yahoo,organic,1,1,406,18,1,1,1,1,O001605,23.48
S0025890,U011027,2020-12-15,3,2,1,bing,cpc,0,1,184,6,1,1,0,0,,0.0
S0025891,U011028,2020-11-26,5,1,4,google,display,1,0,28,2,0,0,0,0,,0.0
S0025892,U011028,2020-11-27,2,1,4,(direct),(none),0,1,267,10,1,1,0,0,,0.0
S0025893,U011029,2021-01-05,2,2,1,(direct),(none),1,0,92,5,1,0,0,0,,0.0
S0025894,U011029,2021-01-06,3,2,1,google,cpc,0,1,318,5,1,0,0,0,,0.0
S0025895,U011030,2020-12-16,1,2,1,google,organic,1,1,347,6,1,0,0,0,,0.0
S0025896,U011030,2020-12-20,1,2,1,bing,organic,0,0,106,4,0,0,0,0,,0.0
S0025897,U011030,2020-12-23,5,2,1,google,display,0,1,79,6,1,0,0,0,,0.0
S0025898,U011030,2020-12-27,1,2,1,google,organic,0,1,185,15,1,1,1,0,,0.0
S0025899,U011030,2020-12-31,1,2,1,yahoo,organic,0,1,218,3,0,0,0,0,,0.0
S0025900,U011031,2020-12-11,7,3,1,instagram,social,1,0,62,4,0,0,0,0,,0.0
S0025901,U011031,2020-12-18,1,3,1,google,organic,0,1,94,6,1,0,0,0,,0.0
S0025902,U011031,2020-12-19,2,3,1,(direct),(none),0,1,102,6,1,0,0,0,,0.0
S0025903,U011032,2020-11-04,1,2,5,google,organic,1,1,148,1,0,0,0,0,,0.0
S0025904,U011032,2020-11-08,4,2,5,other-referral,referral,0,1,60,6,1,0,0,0,,0.0
S0025905,U011032,2020-11-15,2,2,5,(direct),(none),0,1,231,8,1,0,0,0,,0.0
S0025906,U011033,2020-12-08,1,2,3,yahoo,organic,1,1,224,3,1,0,0,0,,0.0
S0025907,U011033,2020-12-10,1,2,3,google,organic,0,0,30,3,0,0,0,0,,0.0
S0025908,U011034,2020-11-25,3,2,8,bing,cpc,1,1,132,4,0,0,0,0,,0.0
S0025909,U011034,2020-11-30,2,1,8,(direct),(none),0,0,70,5,0,0,0,0,,0.0
S0025910,U011035,2021-01-22,1,2,1,google,organic,1,0,55,1,0,0,0,0,,0.0
S0025911,U011035,2021-01-23,1,2,1,google,organic,0,0,93,3,0,0,0,0,,0.0
S0025912,U011035,2021-01-27,3,2,1,google,cpc,0,0,66,3,0,0,0,0,,0.0
S0025913,U011036,2020-12-23,2,3,1,(direct),(none),1,0,57,3,0,0,0,0,,0.0
S0025914,U011036,2020-12-24,5,3,1,google,display,0,0,97,4,0,0,0,0,,0.0
S0025915,U011036,2020-12-27,3,3,1,google,cpc,0,1,65,7,1,0,0,0,,0.0
S0025916,U011037,2020-12-25,5,1,10,google,display,1,0,45,4,1,0,0,0,,0.0
S0025917,U011038,2021-01-02,5,1,1,dv360,display,1,0,88,2,1,0,0,0,,0.0
S0025918,U011038,2021-01-06,2,1,1,(direct),(none),0,0,111,3,1,0,0,0,,0.0
S0025919,U011038,2021-01-07,7,1,1,youtube,social,0,1,15,6,0,0,0,0,,0.0
S0025920,U011039,2020-11-19,2,1,1,(direct),(none),1,1,300,14,1,1,1,1,O001606,32.98
S0025921,U011039,2020-11-24,3,1,1,google,cpc,0,1,450,8,1,1,1,0,,0.0
S0025922,U011039,2020-11-26,2,1,1,(direct),(none),0,1,25,7,0,0,0,0,,0.0
S0025923,U011039,2020-12-01,5,1,1,google,display,0,1,166,6,1,0,0,0,,0.0
S0025924,U011040,2020-12-22,4,3,8,google.com,referral,1,1,269,7,1,0,0,0,,0.0
S0025925,U011040,2020-12-25,2,1,8,(direct),(none),0,0,70,5,0,0,0,0,,0.0
S0025926,U011040,2020-12-26,1,3,8,google,organic,0,1,392,13,1,1,1,0,,0.0
S0025927,U011040,2020-12-27,1,3,8,bing,organic,0,0,116,2,1,0,0,0,,0.0
S0025928,U011041,2020-12-07,6,2,10,promo,email,1,0,55,1,0,0,0,0,,0.0
S0025929,U011042,2020-12-18,1,2,9,google,organic,1,1,46,11,1,0,0,0,,0.0
S0025930,U011042,2020-12-22,1,3,9,google,organic,0,1,135,7,1,0,0,0,,0.0
S0025931,U011042,2020-12-24,1,2,9,google,organic,0,1,309,12,1,1,1,0,,0.0
S0025932,U011042,2020-12-28,1,2,9,google,organic,0,1,135,3,1,0,0,0,,0.0
S0025933,U011043,2020-12-20,3,1,1,google,cpc,1,0,98,4,0,0,0,0,,0.0
S0025934,U011043,2020-12-21,3,1,1,google,cpc,0,0,41,3,0,0,0,0,,0.0
S0025935,U011044,2020-11-23,4,1,1,partner-site,referral,1,1,224,2,1,0,0,0,,0.0
S0025936,U011045,2020-12-01,4,1,7,google.com,referral,1,0,56,3,0,0,0,0,,0.0
S0025937,U011045,2020-12-02,1,1,7,bing,organic,0,1,122,5,1,0,0,0,,0.0
S0025938,U011045,2020-12-07,1,2,7,google,organic,0,1,73,6,1,0,0,0,,0.0
S0025939,U011046,2020-12-25,1,1,10,yahoo,organic,1,0,96,4,1,0,0,0,,0.0
S0025940,U011047,2020-11-29,6,1,4,promo,email,1,1,55,6,0,0,0,0,,0.0
S0025941,U011048,2020-12-07,7,1,1,youtube,social,1,1,129,3,1,0,0,0,,0.0
S0025942,U011048,2020-12-10,6,1,1,newsletter,email,0,1,368,15,1,1,1,1,O001607,50.27
S0025943,U011049,2020-11-08,1,1,6,google,organic,1,0,62,2,0,0,0,0,,0.0
S0025944,U011049,2020-11-17,2,1,6,(direct),(none),0,1,135,7,1,0,0,0,,0.0
S0025945,U011049,2020-11-19,3,1,6,bing,cpc,0,1,126,2,0,0,0,0,,0.0
S0025946,U011049,2020-11-22,6,2,6,newsletter,email,0,0,57,1,0,0,0,0,,0.0
S0025947,U011050,2020-11-28,1,2,1,google,organic,1,1,154,7,1,0,0,0,,0.0
S0025948,U011050,2020-11-29,4,2,1,google.com,referral,0,1,55,8,1,0,0,0,,0.0
S0025949,U011050,2020-12-01,1,2,1,yahoo,organic,0,0,37,3,0,0,0,0,,0.0
S0025950,U011051,2021-01-07,2,1,1,(direct),(none),1,1,65,8,1,0,0,0,,0.0
S0025951,U011051,2021-01-08,1,1,1,yahoo,organic,0,1,185,5,1,0,0,0,,0.0
S0025952,U011052,2021-01-03,1,2,3,google,organic,1,1,183,11,1,1,0,0,,0.0
S0025953,U011053,2020-12-03,1,2,1,google,organic,1,0,99,3,1,0,0,0,,0.0
S0025954,U011053,2020-12-07,1,2,1,bing,organic,0,1,131,7,1,0,0,0,,0.0
S0025955,U011054,2020-12-19,4,2,4,partner-site,referral,1,0,22,3,0,0,0,0,,0.0
S0025956,U011054,2020-12-22,1,2,4,google,organic,0,1,129,3,1,0,0,0,,0.0
S0025957,U011054,2020-12-23,2,1,4,(direct),(none),0,1,277,9,1,1,0,0,,0.0
S0025958,U011055,2020-11-23,2,1,1,(direct),(none),1,0,86,4,0,0,0,0,,0.0
S0025959,U011055,2020-11-25,4,1,1,youtube.com,referral,0,1,155,2,0,0,0,0,,0.0
S0025960,U011055,2020-11-29,1,1,1,yahoo,organic,0,1,123,3,1,0,0,0,,0.0
S0025961,U011055,2020-11-30,3,1,1,google,cpc,0,1,168,1,1,0,0,0,,0.0
S0025962,U011056,2020-12-16,2,2,1,(direct),(none),1,1,281,4,1,1,0,0,,0.0
S0025963,U011056,2020-12-19,7,2,1,youtube,social,0,0,28,2,0,0,0,0,,0.0
S0025964,U011056,2020-12-20,2,2,1,(direct),(none),0,0,117,2,0,0,0,0,,0.0
S0025965,U011057,2020-12-19,2,1,6,(direct),(none),1,0,20,1,0,0,0,0,,0.0
S0025966,U011058,2020-11-25,2,1,10,(direct),(none),1,1,156,5,1,0,0,0,,0.0
S0025967,U011059,2020-12-07,4,1,1,other-referral,referral,1,1,110,10,1,1,0,0,,0.0
S0025968,U011060,2020-11-20,2,1,2,(direct),(none),1,0,102,3,0,0,0,0,,0.0
S0025969,U011060,2020-12-01,1,1,2,google,organic,0,0,56,1,1,0,0,0,,0.0
S0025970,U011061,2020-11-15,2,2,2,(direct),(none),1,1,65,8,1,0,0,0,,0.0
S0025971,U011061,2020-11-17,1,2,2,google,organic,0,0,76,3,0,0,0,0,,0.0
S0025972,U011062,2020-11-10,1,1,1,yahoo,organic,1,1,221,4,0,0,0,0,,0.0
S0025973,U011063,2020-11-26,2,1,1,(direct),(none),1,1,167,5,1,0,0,0,,0.0
S0025974,U011063,2020-11-27,2,1,1,(direct),(none),0,1,228,5,1,0,0,0,,0.0
S0025975,U011063,2020-11-29,3,1,1,google,cpc,0,0,58,4,1,0,0,0,,0.0
S0025976,U011063,2020-11-30,2,1,1,(direct),(none),0,0,19,3,0,0,0,0,,0.0
S0025977,U011063,2020-12-02,2,1,1,(direct),(none),0,0,95,2,0,0,0,0,,0.0
S0025978,U011064,2021-01-15,7,3,1,facebook,social,1,0,57,3,0,0,0,0,,0.0
S0025979,U011064,2021-01-17,2,1,1,(direct),(none),0,1,345,11,1,1,1,1,O001608,19.99
S0025980,U011065,2020-12-18,5,2,8,dv360,display,1,0,71,1,0,0,0,0,,0.0
S0025981,U011065,2020-12-19,3,2,8,google,cpc,0,0,99,5,1,0,0,0,,0.0
S0025982,U011065,2020-12-23,3,2,8,bing,cpc,0,0,89,5,1,0,0,0,,0.0
S0025983,U011066,2021-01-19,4,1,3,partner-site,referral,1,1,205,7,1,1,0,0,,0.0
S0025984,U011066,2021-01-20,2,1,3,(direct),(none),0,1,156,3,1,0,0,0,,0.0
S0025985,U011066,2021-01-21,1,1,3,bing,organic,0,1,234,6,1,1,0,0,,0.0
S0025986,U011067,2020-11-19,1,2,1,bing,organic,1,1,138,3,0,0,0,0,,0.0
S0025987,U011067,2020-11-21,1,2,1,google,organic,0,1,174,8,1,1,0,0,,0.0
S0025988,U011067,2020-11-29,2,1,1,(direct),(none),0,1,140,7,1,0,0,0,,0.0
S0025989,U011068,2020-11-22,3,1,10,google,cpc,1,1,612,9,1,1,1,1,O001609,54.99
S0025990,U011068,2020-11-29,2,1,10,(direct),(none),0,1,137,6,1,0,0,0,,0.0
S0025991,U011068,2020-12-01,1,1,10,google,organic,0,1,60,9,1,0,0,0,,0.0
S0025992,U011068,2020-12-03,1,1,10,google,organic,0,1,132,5,1,0,0,0,,0.0
S0025993,U011069,2020-11-21,2,1,1,(direct),(none),1,1,68,9,1,0,0,0,,0.0
S0025994,U011069,2020-11-26,1,2,1,google,organic,0,1,47,6,1,0,0,0,,0.0
S0025995,U011069,2020-11-28,2,1,1,(direct),(none),0,0,74,4,1,0,0,0,,0.0
S0025996,U011069,2020-12-02,2,1,1,(direct),(none),0,1,189,5,1,0,0,0,,0.0
S0025997,U011070,2020-11-04,2,2,1,(direct),(none),1,1,169,2,0,0,0,0,,0.0
S0025998,U011071,2021-01-28,6,3,1,newsletter,email,1,1,82,6,1,0,0,0,,0.0
S0025999,U011071,2021-01-29,1,1,1,google,organic,0,1,245,2,1,0,0,0,,0.0
S0026000,U011072,2020-11-22,2,1,1,(direct),(none),1,1,324,11,1,1,1,1,O001610,52.98
S0026001,U011072,2020-11-29,6,1,1,promo,email,0,0,75,2,0,0,0,0,,0.0
S0026002,U011072,2020-11-30,3,1,1,google,cpc,0,0,118,3,0,0,0,0,,0.0
S0026003,U011072,2020-12-01,2,1,1,(direct),(none),0,0,20,1,0,0,0,0,,0.0
S0026004,U011072,2020-12-05,3,1,1,google,cpc,0,1,154,5,1,0,0,0,,0.0
S0026005,U011073,2020-12-01,2,1,1,(direct),(none),1,1,128,6,1,0,0,0,,0.0
S0026006,U011073,2020-12-03,1,2,1,google,organic,0,0,110,1,0,0,0,0,,0.0
S0026007,U011073,2020-12-05,1,1,1,google,organic,0,1,61,6,1,0,0,0,,0.0
S0026008,U011073,2020-12-11,4,1,1,other-referral,referral,0,1,207,6,1,0,0,0,,0.0
S0026009,U011074,2020-12-09,6,2,1,newsletter,email,1,0,74,1,0,0,0,0,,0.0
S0026010,U011074,2020-12-12,6,1,1,newsletter,email,0,1,165,7,1,1,0,0,,0.0
S0026011,U011074,2020-12-19,1,1,1,bing,organic,0,0,106,5,0,0,0,0,,0.0
S0026012,U011074,2020-12-21,4,1,1,other-referral,referral,0,0,10,1,0,0,0,0,,0.0
S0026013,U011075,2021-01-30,4,2,1,youtube.com,referral,1,1,253,4,0,0,0,0,,0.0
S0026014,U011075,2021-01-31,7,2,1,facebook,social,0,1,256,7,1,0,0,0,,0.0
S0026015,U011075,2021-01-31,5,1,1,google,display,0,1,307,10,1,1,1,1,O001611,44.97
S0026016,U011075,2021-01-31,1,2,1,google,organic,0,0,45,2,0,0,0,0,,0.0
S0026017,U011075,2021-01-31,1,2,1,google,organic,0,1,133,8,1,0,0,0,,0.0
S0026018,U011076,2020-11-25,4,1,1,google.com,referral,1,0,102,3,1,0,0,0,,0.0
S0026019,U011076,2020-12-07,4,1,1,partner-site,referral,0,0,20,2,0,0,0,0,,0.0
S0026020,U011077,2021-01-06,1,1,1,google,organic,1,1,150,6,1,0,0,0,,0.0
S0026021,U011077,2021-01-08,1,1,1,yahoo,organic,0,0,94,5,1,0,0,0,,0.0
S0026022,U011077,2021-01-10,1,1,1,google,organic,0,0,45,1,1,0,0,0,,0.0
S0026023,U011077,2021-01-11,5,1,1,dv360,display,0,0,75,2,1,0,0,0,,0.0
S0026024,U011078,2020-12-24,2,2,10,(direct),(none),1,1,59,8,1,0,0,0,,0.0
S0026025,U011079,2020-11-27,3,1,4,bing,cpc,1,0,43,4,0,0,0,0,,0.0
S0026026,U011080,2020-12-28,1,1,1,bing,organic,1,1,568,15,1,1,1,1,O001612,29.99
S0026027,U011080,2020-12-29,3,1,1,google,cpc,0,1,232,4,1,0,0,0,,0.0
S0026028,U011080,2020-12-30,1,1,1,yahoo,organic,0,1,94,8,1,0,0,0,,0.0
S0026029,U011081,2020-11-21,1,1,3,google,organic,1,0,32,1,0,0,0,0,,0.0
S0026030,U011081,2020-11-24,1,1,3,bing,organic,0,1,367,10,1,1,1,1,O001613,18.39
S0026031,U011081,2020-11-25,3,1,3,bing,cpc,0,0,43,1,0,0,0,0,,0.0
S0026032,U011082,2020-12-19,1,1,3,bing,organic,1,1,188,4,0,0,0,0,,0.0
S0026033,U011082,2020-12-20,7,2,3,youtube,social,0,1,434,9,1,1,1,1,O001614,40.97
S0026034,U011082,2020-12-21,6,2,3,promo,email,0,1,460,4,1,1,1,1,O001615,36.98
S0026035,U011082,2020-12-22,1,2,3,bing,organic,0,0,63,2,0,0,0,0,,0.0
S0026036,U011083,2020-12-26,1,1,10,google,organic,1,1,190,11,1,1,1,0,,0.0
S0026037,U011084,2020-11-02,2,1,3,(direct),(none),1,0,92,2,1,0,0,0,,0.0
S0026038,U011085,2020-11-28,1,1,1,google,organic,1,1,106,7,0,0,0,0,,0.0
S0026039,U011086,2020-12-05,1,1,1,yahoo,organic,1,1,162,7,1,0,0,0,,0.0
S0026040,U011087,2020-12-04,3,3,1,bing,cpc,1,0,71,2,0,0,0,0,,0.0
S0026041,U011087,2020-12-08,3,3,1,google,cpc,0,1,297,7,1,1,1,1,O001616,41.98
S0026042,U011087,2020-12-12,5,3,1,dv360,display,0,1,101,7,1,0,0,0,,0.0
S0026043,U011088,2020-11-26,3,2,6,google,cpc,1,1,210,7,1,0,0,0,,0.0
S0026044,U011088,2020-12-06,2,3,6,(direct),(none),0,1,129,6,1,0,0,0,,0.0
S0026045,U011089,2020-11-28,2,2,1,(direct),(none),1,0,95,5,0,0,0,0,,0.0
S0026046,U011090,2020-12-08,2,2,1,(direct),(none),1,1,158,10,1,1,0,0,,0.0
S0026047,U011091,2020-12-16,2,2,2,(direct),(none),1,0,79,2,0,0,0,0,,0.0
S0026048,U011092,2020-11-25,5,1,3,google,display,1,1,157,4,1,0,0,0,,0.0
S0026049,U011093,2020-11-28,6,1,1,newsletter,email,1,0,54,4,0,0,0,0,,0.0
S0026050,U011093,2020-12-02,1,1,1,bing,organic,0,1,49,6,1,0,0,0,,0.0
S0026051,U011094,2020-11-18,2,1,3,(direct),(none),1,1,172,10,1,1,0,0,,0.0
S0026052,U011094,2020-11-22,6,1,3,promo,email,0,1,401,20,1,1,1,1,O001617,28.99
S0026053,U011094,2020-12-01,1,1,3,yahoo,organic,0,1,15,7,0,0,0,0,,0.0
S0026054,U011095,2020-12-18,1,3,5,google,organic,1,0,64,5,0,0,0,0,,0.0
S0026055,U011095,2020-12-19,1,2,5,google,organic,0,1,47,6,0,0,0,0,,0.0
S0026056,U011095,2020-12-27,3,2,5,google,cpc,0,1,161,8,1,0,0,0,,0.0
S0026057,U011096,2020-11-10,3,1,2,google,cpc,1,1,9,8,0,0,0,0,,0.0
S0026058,U011096,2020-11-14,1,1,2,google,organic,0,1,186,3,1,0,0,0,,0.0
S0026059,U011097,2020-11-25,1,1,6,google,organic,1,0,65,2,1,0,0,0,,0.0
S0026060,U011097,2020-11-27,2,1,6,(direct),(none),0,1,329,6,1,0,0,0,,0.0
S0026061,U011098,2020-12-28,3,1,5,google,cpc,1,0,55,4,0,0,0,0,,0.0
S0026062,U011099,2020-12-26,1,1,10,google,organic,1,0,42,3,0,0,0,0,,0.0
S0026063,U011099,2020-12-27,4,1,10,partner-site,referral,0,0,94,4,1,0,0,0,,0.0
S0026064,U011099,2020-12-30,1,1,10,google,organic,0,1,154,11,1,1,0,0,,0.0
S0026065,U011099,2021-01-01,3,1,10,google,cpc,0,1,156,6,0,0,0,0,,0.0
S0026066,U011100,2020-12-06,1,1,1,google,organic,1,1,163,5,0,0,0,0,,0.0
S0026067,U011101,2020-12-13,3,1,1,google,cpc,1,0,104,5,1,0,0,0,,0.0
S0026068,U011101,2020-12-14,2,1,1,(direct),(none),0,1,42,10,1,0,0,0,,0.0
S0026069,U011101,2020-12-20,6,1,1,newsletter,email,0,1,248,7,1,0,0,0,,0.0
S0026070,U011102,2020-12-14,1,1,1,google,organic,1,0,69,4,0,0,0,0,,0.0
S0026071,U011102,2020-12-16,3,1,1,google,cpc,0,1,332,8,1,1,1,1,O001618,35.48
S0026072,U011102,2020-12-19,6,1,1,newsletter,email,0,1,180,14,1,1,1,0,,0.0
S0026073,U011103,2021-01-02,4,1,1,google.com,referral,1,1,77,7,1,0,0,0,,0.0
S0026074,U011104,2020-11-20,3,2,4,google,cpc,1,0,87,5,1,0,0,0,,0.0
S0026075,U011104,2020-11-28,2,2,4,(direct),(none),0,1,191,7,0,0,0,0,,0.0
S0026076,U011104,2020-12-02,1,2,4,google,organic,0,0,91,1,1,0,0,0,,0.0
S0026077,U011105,2021-01-24,7,2,1,facebook,social,1,1,56,8,1,0,0,0,,0.0
S0026078,U011105,2021-01-25,5,1,1,google,display,0,1,274,2,0,0,0,0,,0.0
S0026079,U011106,2021-01-17,7,1,1,instagram,social,1,1,133,4,0,0,0,0,,0.0
S0026080,U011106,2021-01-19,2,2,1,(direct),(none),0,0,111,2,1,0,0,0,,0.0
S0026081,U011107,2021-01-05,5,2,3,dv360,display,1,0,112,2,0,0,0,0,,0.0
S0026082,U011107,2021-01-06,3,1,3,google,cpc,0,0,90,1,0,0,0,0,,0.0
S0026083,U011107,2021-01-07,1,1,3,google,organic,0,1,211,12,1,1,0,0,,0.0
S0026084,U011107,2021-01-08,2,1,3,(direct),(none),0,1,234,9,1,1,1,0,,0.0
S0026085,U011107,2021-01-09,3,1,3,google,cpc,0,1,94,9,1,0,0,0,,0.0
S0026086,U011108,2020-11-08,2,1,1,(direct),(none),1,0,92,5,1,0,0,0,,0.0
S0026087,U011108,2020-11-14,5,1,1,google,display,0,0,92,3,1,0,0,0,,0.0
S0026088,U011109,2020-11-28,3,2,7,bing,cpc,1,1,132,4,0,0,0,0,,0.0
S0026089,U011109,2020-12-08,3,2,7,bing,cpc,0,1,120,11,1,1,0,0,,0.0
S0026090,U011110,2020-12-15,1,1,6,google,organic,1,0,49,3,1,0,0,0,,0.0
S0026091,U011110,2020-12-20,2,1,6,(direct),(none),0,0,65,4,0,0,0,0,,0.0
S0026092,U011110,2020-12-21,1,1,6,google,organic,0,0,111,4,1,0,0,0,,0.0
S0026093,U011111,2020-12-13,1,1,1,google,organic,1,1,67,7,1,0,0,0,,0.0
S0026094,U011112,2020-11-28,2,1,1,(direct),(none),1,1,39,8,0,0,0,0,,0.0
S0026095,U011112,2020-11-29,1,1,1,google,organic,0,0,63,1,1,0,0,0,,0.0
S0026096,U011112,2020-12-02,2,1,1,(direct),(none),0,0,7,2,0,0,0,0,,0.0
S0026097,U011112,2020-12-06,6,2,1,newsletter,email,0,0,92,4,1,0,0,0,,0.0
S0026098,U011112,2020-12-07,1,1,1,yahoo,organic,0,1,159,13,1,0,0,0,,0.0
S0026099,U011112,2020-12-09,1,1,1,yahoo,organic,0,0,50,5,1,0,0,0,,0.0
S0026100,U011113,2020-12-19,1,2,2,google,organic,1,1,149,9,1,0,0,0,,0.0
S0026101,U011113,2020-12-20,3,1,2,google,cpc,0,1,373,13,1,1,1,1,O001619,36.97
S0026102,U011113,2020-12-23,1,1,2,google,organic,0,0,90,5,1,0,0,0,,0.0
S0026103,U011113,2020-12-27,1,2,2,google,organic,0,0,57,3,0,0,0,0,,0.0
S0026104,U011114,2020-12-16,4,1,5,partner-site,referral,1,0,56,3,0,0,0,0,,0.0
S0026105,U011114,2020-12-20,2,1,5,(direct),(none),0,1,335,13,1,1,1,1,O001620,26.98
S0026106,U011114,2020-12-22,1,1,5,yahoo,organic,0,0,26,4,0,0,0,0,,0.0
S0026107,U011114,2020-12-24,3,1,5,google,cpc,0,0,59,1,0,0,0,0,,0.0
S0026108,U011114,2020-12-25,2,2,5,(direct),(none),0,0,46,3,0,0,0,0,,0.0
S0026109,U011115,2020-11-26,1,2,1,google,organic,1,0,94,4,1,0,0,0,,0.0
S0026110,U011115,2020-11-27,3,2,1,bing,cpc,0,1,289,5,1,1,0,0,,0.0
S0026111,U011116,2020-12-08,3,2,1,google,cpc,1,1,108,8,1,0,0,0,,0.0
S0026112,U011116,2020-12-17,1,2,1,bing,organic,0,1,204,4,1,0,0,0,,0.0
S0026113,U011117,2021-01-14,1,1,10,google,organic,1,0,29,3,0,0,0,0,,0.0
S0026114,U011117,2021-01-15,3,1,10,bing,cpc,0,0,13,2,0,0,0,0,,0.0
S0026115,U011118,2020-11-23,4,2,1,partner-site,referral,1,1,173,6,1,1,0,0,,0.0
S0026116,U011118,2020-11-29,5,1,1,google,display,0,1,163,3,0,0,0,0,,0.0
S0026117,U011118,2020-12-15,1,1,1,google,organic,0,1,260,4,1,1,1,0,,0.0
S0026118,U011119,2021-01-17,1,2,1,google,organic,1,0,83,4,1,0,0,0,,0.0
S0026119,U011119,2021-01-19,2,2,1,(direct),(none),0,1,143,5,0,0,0,0,,0.0
S0026120,U011120,2020-11-13,3,1,1,google,cpc,1,0,92,3,0,0,0,0,,0.0
S0026121,U011120,2020-11-16,6,1,1,newsletter,email,0,0,19,5,0,0,0,0,,0.0
S0026122,U011120,2020-11-17,2,1,1,(direct),(none),0,1,46,8,1,0,0,0,,0.0
S0026123,U011121,2021-01-04,1,1,1,google,organic,1,1,75,10,1,0,0,0,,0.0
S0026124,U011121,2021-01-05,7,1,1,youtube,social,0,1,157,9,1,0,0,0,,0.0
S0026125,U011121,2021-01-06,7,1,1,facebook,social,0,1,130,4,0,0,0,0,,0.0
S0026126,U011122,2020-12-31,2,1,1,(direct),(none),1,1,197,3,1,1,0,0,,0.0
S0026127,U011123,2021-01-23,1,1,1,google,organic,1,0,55,1,1,0,0,0,,0.0
S0026128,U011123,2021-01-24,3,2,1,google,cpc,0,1,333,16,1,1,1,1,O001621,14.99
S0026129,U011123,2021-01-26,3,2,1,google,cpc,0,1,131,1,0,0,0,0,,0.0
S0026130,U011124,2021-01-25,1,1,1,bing,organic,1,1,85,7,1,0,0,0,,0.0
S0026131,U011124,2021-01-26,2,1,1,(direct),(none),0,1,151,5,1,1,0,0,,0.0
S0026132,U011124,2021-01-27,7,1,1,twitter,social,0,1,132,4,1,0,0,0,,0.0
S0026133,U011125,2020-12-15,3,2,10,google,cpc,1,1,234,2,1,0,0,0,,0.0
S0026134,U011125,2020-12-19,2,1,10,(direct),(none),0,0,109,3,0,0,0,0,,0.0
S0026135,U011126,2020-12-18,3,1,3,bing,cpc,1,0,68,2,1,0,0,0,,0.0
S0026136,U011126,2020-12-22,3,1,3,google,cpc,0,1,152,4,0,0,0,0,,0.0
S0026137,U011126,2020-12-24,2,1,3,(direct),(none),0,1,62,7,1,0,0,0,,0.0
S0026138,U011127,2020-12-13,4,1,4,other-referral,referral,1,1,110,7,1,0,0,0,,0.0
S0026139,U011127,2020-12-14,1,1,4,google,organic,0,1,26,6,0,0,0,0,,0.0
S0026140,U011128,2020-12-04,2,1,1,(direct),(none),1,1,372,13,1,1,1,1,O001622,31.98
S0026141,U011129,2020-12-17,1,1,2,bing,organic,1,0,51,5,0,0,0,0,,0.0
S0026142,U011129,2020-12-18,2,1,2,(direct),(none),0,0,40,3,0,0,0,0,,0.0
S0026143,U011129,2020-12-21,4,1,2,youtube.com,referral,0,1,95,6,0,0,0,0,,0.0
S0026144,U011129,2020-12-22,3,1,2,google,cpc,0,0,40,3,0,0,0,0,,0.0
S0026145,U011130,2021-01-25,1,2,1,google,organic,1,0,65,4,0,0,0,0,,0.0
S0026146,U011131,2020-12-06,2,2,7,(direct),(none),1,1,138,3,1,1,0,0,,0.0
S0026147,U011131,2020-12-07,4,2,7,google.com,referral,0,1,291,4,1,1,0,0,,0.0
