CampaignID,StartDate,EndDate,Channel,Impressions,Clicks,Leads,Conversions,Cost_USD,Revenue_USD,ROI
CAMP05277,2025-12-26,2026-01-13,Display,93953,1201,124,22,793.44,1421.76,0.7919
CAMP05278,2025-07-14,2025-07-30,Email,51880,3339,779,166,2761.57,13050.47,3.7257
CAMP05279,2025-05-05,2025-05-24,Search,88975,5948,1410,391,8030.68,30373.2,2.7821
CAMP05280,2025-07-22,2025-08-04,Email,61983,3812,973,204,3002.46,12998.72,3.3294
CAMP05281,2025-04-11,2025-04-18,Search,65021,3331,721,142,4625.46,8448.72,0.8266
CAMP05282,2025-08-03,2025-08-15,Social,128036,3427,554,96,2899.38,7593.83,1.6191
CAMP05283,2025-07-04,2025-07-27,Search,37941,1767,359,83,2566.64,6208.65,1.419
CAMP05284,2025-08-24,2025-09-18,Search,13399,603,128,31,753.02,3162.45,3.1997
CAMP05285,2025-03-16,2025-04-02,Search,29104,1612,367,87,2016.48,9427.14,3.675
CAMP05286,2025-02-11,2025-02-26,Display,52913,800,95,24,449.77,1441.39,2.2047
CAMP05287,2025-08-24,2025-09-02,Display,75157,839,74,13,499.46,705.12,0.4118
CAMP05288,2025-09-27,2025-10-19,Social,53823,1271,186,39,782.94,2218.54,1.8336
CAMP05289,2025-12-19,2026-01-05,Social,79278,1822,275,47,1452.27,4111.03,1.8308
CAMP05290,2025-01-21,2025-01-29,Display,30050,464,54,8,308.64,456.96,0.4806
CAMP05291,2025-10-20,2025-11-14,Influencer,109682,4172,761,195,4518.88,14287.81,2.1618
CAMP05292,2025-03-14,2025-03-29,Display,77671,926,82,9,451.1,563.38,0.2489
CAMP05293,2025-10-05,2025-10-12,Social,77874,2338,422,84,1669.98,5678.76,2.4005
CAMP05294,2025-10-20,2025-11-16,Influencer,127205,5166,1036,248,6666.76,20437.55,2.0656
CAMP05295,2025-12-31,2026-01-11,Social,64858,1261,174,35,920.59,2509.1,1.7255
CAMP05296,2025-07-07,2025-07-28,Email,63662,4780,1217,245,3514.2,17587.77,4.0048
CAMP05297,2025-11-27,2025-12-06,Social,108428,2684,403,75,2250.97,4844.96,1.1524
CAMP05298,2025-12-29,2026-01-20,Social,57471,1081,165,17,763.38,984.3,0.2894
CAMP05299,2025-07-07,2025-07-15,Influencer,34830,987,158,28,1085.98,2215.68,1.0403
CAMP05300,2025-08-28,2025-09-13,Social,67627,2580,545,117,1908.74,5926.06,2.1047
CAMP05301,2025-10-29,2025-11-11,Email,14352,1084,287,65,894.3,4375.75,3.8929
CAMP05302,2025-12-17,2025-12-30,Search,65137,4013,958,253,5367.27,27001.25,4.0307
CAMP05303,2025-07-25,2025-08-15,Social,37883,1010,163,29,978.79,1953.33,0.9957
CAMP05304,2025-11-16,2025-12-02,Search,18951,1117,270,66,1369.79,4102.37,1.9949
CAMP05305,2025-05-11,2025-06-02,Display,75561,879,77,12,550.67,944.94,0.716
CAMP05306,2025-07-08,2025-07-24,Influencer,91667,3576,671,150,4613.2,11784.38,1.5545
CAMP05307,2025-02-10,2025-03-04,Influencer,44203,1475,257,56,1907.29,4165.6,1.184
CAMP05308,2025-09-26,2025-10-12,Search,41596,2193,464,109,2985.43,9230.09,2.0917
CAMP05309,2025-02-10,2025-02-18,Social,134547,3518,541,103,2643.13,6120.51,1.3156
CAMP05310,2025-10-10,2025-11-01,Social,108449,3091,536,103,2716.81,7606.54,1.7998
CAMP05311,2025-03-01,2025-03-17,Search,25332,1200,280,61,1696.59,4399.07,1.5929
CAMP05312,2025-10-27,2025-11-08,Social,47648,762,102,14,523.48,995.46,0.9016
CAMP05313,2025-07-29,2025-08-24,Social,38359,970,152,33,832.99,2495.31,1.9956
CAMP05314,2025-05-13,2025-05-27,Search,80279,5117,1256,305,8091.2,26204.1,2.2386
CAMP05315,2025-02-24,2025-03-15,Email,43673,2737,650,111,2086.83,6392.23,2.0631
CAMP05316,2025-01-27,2025-02-02,Display,17679,172,16,2,99.14,136.94,0.3813
CAMP05317,2025-04-16,2025-04-24,Search,48314,2700,635,163,3503.86,15261.95,3.3558
CAMP05318,2025-08-27,2025-09-11,Influencer,100633,2759,433,71,2729.33,5493.45,1.0127
CAMP05319,2025-01-18,2025-01-26,Social,39229,1071,189,35,919.1,2533.29,1.7563
CAMP05320,2025-09-17,2025-10-09,Influencer,59538,2896,567,137,3697.35,11975.69,2.239
CAMP05321,2025-04-27,2025-05-04,Social,73794,1577,243,32,1350.44,2287.91,0.6942
CAMP05322,2025-12-12,2026-01-06,Display,86731,859,92,10,461.1,611.95,0.3272
CAMP05323,2025-08-31,2025-09-06,Display,75917,910,99,16,554.28,1014.55,0.8304
CAMP05324,2025-10-27,2025-11-22,Search,29921,1509,316,68,2172.93,4738.61,1.1807
CAMP05325,2025-06-18,2025-07-01,Influencer,95322,2631,431,73,3346.95,8451.71,1.5252
CAMP05326,2025-10-28,2025-11-16,Search,117345,4645,842,165,7093.46,17848.13,1.5161
CAMP05327,2025-04-04,2025-04-16,Display,68504,761,81,13,429.19,814.68,0.8982
CAMP05328,2025-03-17,2025-03-29,Social,83408,2735,462,86,1593.19,8254.9,4.1814
CAMP05329,2025-05-30,2025-06-24,Influencer,90199,4070,847,206,4078.7,19387.73,3.7534
CAMP05330,2025-10-01,2025-10-19,Social,57635,1650,273,44,1173.5,3208.86,1.7344
CAMP05331,2025-07-01,2025-07-12,Display,35338,271,23,3,206.73,210.55,0.0185
CAMP05332,2025-08-16,2025-08-27,Email,76663,3598,725,109,3225.95,8311.37,1.5764
CAMP05333,2025-09-23,2025-10-05,Email,58404,4309,1157,234,3663.81,18187.73,3.9642
CAMP05334,2025-09-27,2025-10-06,Social,38419,819,113,18,733.06,1389.3,0.8952
CAMP05335,2025-03-06,2025-03-25,Search,82069,4276,941,207,5104.75,16280.8,2.1893
CAMP05336,2025-06-21,2025-07-12,Search,94700,5416,1186,276,7633.19,19281.29,1.526
CAMP05337,2025-06-04,2025-06-18,Social,37836,1091,187,39,990.16,2340.78,1.364
CAMP05338,2025-08-23,2025-09-03,Display,25196,241,21,1,164.67,58.06,-0.6474
CAMP05339,2025-12-07,2025-12-30,Social,42686,1267,198,46,888.16,3941.27,3.4376
CAMP05340,2025-11-19,2025-11-27,Search,44004,1818,364,66,2751.55,7104.54,1.582
CAMP05341,2025-10-30,2025-11-11,Influencer,77606,2789,515,128,3037.63,10607.69,2.4921
CAMP05342,2025-04-05,2025-04-23,Email,111585,8436,2160,464,6324.87,31191.3,3.9315
CAMP05343,2025-04-04,2025-04-28,Search,34685,1793,394,103,2330.04,9336.56,3.007
CAMP05344,2025-03-05,2025-03-30,Display,29943,415,37,3,231.05,136.26,-0.4103
CAMP05345,2025-04-06,2025-04-25,Display,38679,383,33,3,222.57,212.85,-0.0437
CAMP05346,2025-01-18,2025-01-31,Search,130041,7292,1661,395,9299.26,32243.43,2.4673
CAMP05347,2025-07-11,2025-08-01,Display,85595,862,74,12,533.44,794.17,0.4888
CAMP05348,2025-09-02,2025-09-16,Email,159643,9338,2075,374,6915.5,20121.28,1.9096
CAMP05349,2025-11-25,2025-12-05,Email,30880,1604,343,75,1414.66,6677.05,3.7199
CAMP05350,2025-06-08,2025-06-26,Social,69679,1983,311,56,1587.92,5131.39,2.2315
CAMP05351,2025-03-04,2025-03-31,Social,36058,929,136,20,760.02,1521.74,1.0022
CAMP05352,2025-05-26,2025-06-20,Social,78614,1907,294,59,1700.61,4113.47,1.4188
CAMP05353,2025-02-14,2025-02-22,Influencer,70929,1950,303,62,2173.77,4305.94,0.9809
CAMP05354,2025-07-11,2025-07-28,Search,16198,928,213,52,1248.28,4821.27,2.8623
CAMP05355,2025-03-16,2025-04-07,Search,44041,2706,635,164,4587.01,12316.58,1.6851
CAMP05356,2025-03-09,2025-03-31,Display,60250,853,83,11,565.49,768.61,0.3592
CAMP05357,2025-06-12,2025-07-09,Display,41090,643,68,8,372.19,535.33,0.4383
CAMP05358,2025-08-30,2025-09-10,Search,98462,5433,1165,286,6441.08,24867.36,2.8607
CAMP05359,2025-06-19,2025-07-16,Email,102567,6378,1539,281,4922.03,21683.21,3.4053
CAMP05360,2025-08-25,2025-09-03,Social,18085,472,76,14,352.67,824.11,1.3368
CAMP05361,2025-02-10,2025-02-26,Influencer,56877,2344,430,106,3025.87,6672.53,1.2052
CAMP05362,2025-12-06,2025-12-29,Display,34870,404,39,7,253.65,453.18,0.7866
CAMP05363,2025-06-25,2025-07-12,Influencer,57378,1303,173,29,1460.72,2248.28,0.5392
CAMP05364,2025-06-30,2025-07-17,Email,63825,4816,1221,266,3533.09,16488.66,3.6669
CAMP05365,2025-04-28,2025-05-20,Display,108787,1283,128,15,714.75,1201.91,0.6816
CAMP05366,2025-01-31,2025-02-25,Influencer,31869,1145,217,45,1367.22,3994.79,1.9218
CAMP05367,2025-03-02,2025-03-14,Email,29072,2528,754,161,2117.08,12803.12,5.0475
CAMP05368,2025-07-20,2025-07-30,Influencer,74407,2562,455,102,2695.65,9642.16,2.5769
CAMP05369,2025-07-21,2025-08-16,Email,144830,9270,2200,432,8902.16,37844.41,3.2511
CAMP05370,2025-01-14,2025-02-02,Email,19990,1157,278,53,1059.24,4194.7,2.9601
CAMP05371,2025-07-10,2025-07-20,Search,82867,5094,1157,303,6592.49,33911.55,4.144
CAMP05372,2025-01-04,2025-01-14,Search,93159,6986,1817,511,10847.36,39522.9,2.6436
CAMP05373,2025-08-21,2025-09-13,Social,72781,1777,265,46,1553.45,3092.78,0.9909
CAMP05374,2025-02-10,2025-03-09,Display,49946,445,34,4,300.78,243.59,-0.1901
CAMP05375,2025-02-19,2025-03-10,Display,73894,1055,117,16,921.77,1001.01,0.086
CAMP05376,2025-06-06,2025-07-01,Influencer,45623,1393,226,49,1729.94,4027.63,1.3282
CAMP05377,2025-11-10,2025-12-01,Search,69967,4013,821,204,5836.76,15192.56,1.6029
CAMP05378,2025-02-28,2025-03-07,Display,31298,286,21,1,194.89,77.04,-0.6047
CAMP05379,2025-09-26,2025-10-12,Display,61637,740,80,9,503.21,542.45,0.078
CAMP05380,2025-11-21,2025-12-11,Influencer,53296,1470,250,51,1571.9,5220.64,2.3212
CAMP05381,2025-07-26,2025-08-16,Search,29273,2364,627,174,3677.1,19916.52,4.4164
CAMP05382,2025-08-04,2025-08-31,Email,92891,5067,1090,186,4422.93,10161.72,1.2975
CAMP05383,2025-08-19,2025-08-28,Search,28126,1624,340,90,2317.79,6717.56,1.8983
CAMP05384,2025-07-17,2025-07-26,Search,64145,3764,834,211,5165.21,23048.91,3.4623
CAMP05385,2025-02-03,2025-02-27,Social,58238,1386,236,34,1026.46,2107.37,1.053
CAMP05386,2025-09-14,2025-09-22,Social,40306,976,150,34,714.95,2836.42,2.9673
CAMP05387,2025-08-22,2025-09-01,Display,79090,980,109,14,644.28,995.97,0.5459
CAMP05388,2025-02-25,2025-03-20,Influencer,106206,4182,793,183,5392.26,16921.27,2.1381
CAMP05389,2025-06-27,2025-07-08,Email,39572,3694,1061,235,3325.43,13241.0,2.9817
CAMP05390,2025-03-30,2025-04-12,Search,32050,2033,507,140,2702.98,11068.27,3.0948
CAMP05391,2025-12-19,2025-12-30,Social,79672,1713,268,36,1341.69,2691.64,1.0062
CAMP05392,2025-05-01,2025-05-09,Influencer,85132,2912,502,116,2476.4,10676.83,3.3114
CAMP05393,2025-10-23,2025-11-01,Influencer,25162,1030,188,39,1088.12,4006.05,2.6816
CAMP05394,2025-10-29,2025-11-24,Search,110674,5106,1035,235,6695.59,17499.17,1.6135
CAMP05395,2025-06-20,2025-07-13,Search,79159,3888,818,189,5062.65,15689.06,2.099
CAMP05396,2025-09-22,2025-10-15,Social,58926,1576,269,56,1549.51,4049.45,1.6134
CAMP05397,2025-09-24,2025-10-12,Display,69808,1093,124,23,599.26,1588.62,1.651
CAMP05398,2025-03-02,2025-03-19,Display,44568,595,52,4,340.96,276.29,-0.1897
CAMP05399,2025-01-28,2025-02-14,Search,30591,1269,226,38,1734.36,3280.28,0.8913
CAMP05400,2025-03-27,2025-04-05,Email,149237,8567,1913,333,7348.34,18300.44,1.4904
CAMP05401,2025-02-27,2025-03-16,Search,86251,5467,1303,343,8627.43,23126.9,1.6806
CAMP05402,2025-06-07,2025-06-17,Influencer,45123,1229,186,33,1397.84,3255.15,1.3287
CAMP05403,2025-02-09,2025-02-21,Search,34489,1791,393,91,2479.33,7124.09,1.8734
CAMP05404,2025-03-31,2025-04-14,Email,25276,1282,250,49,877.26,3868.45,3.4097
CAMP05405,2025-10-02,2025-10-12,Influencer,40757,1339,256,48,1871.98,3668.17,0.9595
CAMP05406,2025-03-04,2025-03-31,Social,106422,1989,279,54,1662.92,4632.16,1.7856
CAMP05407,2025-05-18,2025-06-13,Search,55919,3372,764,172,4530.56,14518.45,2.2046
CAMP05408,2025-02-20,2025-03-13,Search,40588,1959,423,94,1832.55,10686.13,4.8313
CAMP05409,2025-01-15,2025-02-11,Influencer,66320,2354,444,87,2493.44,10890.6,3.3677
CAMP05410,2025-09-24,2025-10-13,Social,88998,3335,698,147,2818.16,8922.59,2.1661
CAMP05411,2025-12-05,2025-12-20,Influencer,96689,4450,964,253,5364.12,18874.18,2.5186
CAMP05412,2025-11-19,2025-11-28,Display,82250,852,82,13,566.11,902.28,0.5938
CAMP05413,2025-07-13,2025-08-08,Search,21916,1336,286,84,1919.37,7212.02,2.7575
CAMP05414,2025-01-22,2025-02-14,Email,11577,960,279,70,753.92,4799.17,5.3656
CAMP05415,2025-04-22,2025-05-10,Social,96778,2424,413,63,2171.94,4506.21,1.0747
CAMP05416,2025-01-31,2025-02-19,Email,13256,830,180,46,536.64,2242.79,3.1793
CAMP05417,2025-08-04,2025-08-15,Email,159186,10682,2634,471,8859.94,33406.98,2.7706
CAMP05418,2025-03-20,2025-04-03,Influencer,78893,3251,643,161,3636.55,13253.25,2.6445
CAMP05419,2025-04-29,2025-05-11,Social,59535,1738,310,53,1576.17,3510.58,1.2273
CAMP05420,2025-04-15,2025-04-27,Influencer,69668,2514,476,103,3050.74,10283.78,2.3709
CAMP05421,2025-08-03,2025-08-13,Email,45336,3478,860,190,3072.27,12873.32,3.1902
CAMP05422,2025-11-03,2025-11-23,Influencer,83841,3761,780,194,3251.39,15301.07,3.706
CAMP05423,2025-01-27,2025-02-12,Email,16643,687,126,15,559.01,928.43,0.6608
CAMP05424,2025-06-24,2025-07-20,Social,15743,442,81,16,368.41,1053.07,1.8584
CAMP05425,2025-06-09,2025-06-30,Social,46168,1178,190,32,922.16,1672.13,0.8133
CAMP05426,2025-05-30,2025-06-17,Search,78040,2985,522,109,4844.35,10181.54,1.1017
CAMP05427,2025-06-22,2025-06-28,Social,16677,581,118,29,516.16,1970.02,2.8167
CAMP05428,2025-08-09,2025-08-30,Influencer,117614,4852,963,236,5250.12,25386.05,3.8353
CAMP05429,2025-01-20,2025-02-10,Display,60284,791,90,13,462.48,946.34,1.0462
CAMP05430,2025-03-11,2025-03-18,Search,77057,4269,972,223,7232.22,14044.83,0.942
CAMP05431,2025-08-25,2025-09-06,Search,114345,5773,1208,285,8364.72,22971.69,1.7463
CAMP05432,2025-10-18,2025-11-07,Search,37571,2422,556,140,4027.33,12022.48,1.9852
CAMP05433,2025-09-18,2025-10-01,Display,38435,441,54,12,351.31,794.95,1.2628
CAMP05434,2025-03-12,2025-04-01,Search,59173,2563,516,107,3474.35,10981.03,2.1606
CAMP05435,2025-09-19,2025-10-16,Search,37160,2397,558,134,3079.47,12267.46,2.9836
CAMP05436,2025-05-06,2025-05-15,Search,73737,4436,980,253,6166.23,20343.62,2.2992
CAMP05437,2025-05-19,2025-06-03,Search,108888,4412,806,153,6040.14,17716.48,1.9331
CAMP05438,2025-09-07,2025-09-18,Search,73328,4559,1119,290,7100.23,30871.63,3.348
CAMP05439,2025-12-28,2026-01-11,Search,63635,3316,677,147,4473.96,9251.79,1.0679
CAMP05440,2025-01-24,2025-02-20,Email,51990,2584,547,91,2319.93,7174.04,2.0924
CAMP05441,2025-02-07,2025-03-03,Display,55320,600,63,6,375.3,375.43,0.0003
CAMP05442,2025-11-04,2025-11-15,Display,50683,608,55,8,343.27,578.33,0.6848
CAMP05443,2025-09-13,2025-10-06,Social,59321,1638,286,48,1051.56,2996.73,1.8498
CAMP05444,2025-10-26,2025-11-04,Search,59901,4893,1277,385,5969.05,37793.41,5.3316
CAMP05445,2025-11-24,2025-12-20,Influencer,78323,2814,515,105,2974.8,9943.52,2.3426
CAMP05446,2025-06-14,2025-07-05,Social,77252,1528,213,28,1302.62,1903.17,0.461
CAMP05447,2025-02-02,2025-02-12,Search,32505,1432,309,67,1809.92,6344.01,2.5051
CAMP05448,2025-06-30,2025-07-06,Social,52254,1181,174,30,801.08,1961.62,1.4487
CAMP05449,2025-06-14,2025-06-28,Influencer,26159,925,170,34,942.74,3731.69,2.9583
CAMP05450,2025-04-18,2025-05-05,Influencer,23081,575,84,16,571.4,1584.47,1.773
CAMP05451,2025-05-30,2025-06-15,Email,90076,7039,1833,368,5132.24,21955.88,3.278
CAMP05452,2025-10-03,2025-10-23,Search,116449,5653,1178,247,7309.31,26161.79,2.5792
CAMP05453,2025-02-26,2025-03-11,Influencer,64491,2172,415,98,2745.18,6920.58,1.521
CAMP05454,2025-12-25,2026-01-08,Social,112031,2595,386,63,1711.52,4190.7,1.4485
CAMP05455,2025-05-17,2025-06-03,Influencer,148203,4170,686,139,3800.88,14152.82,2.7236
CAMP05456,2025-04-04,2025-04-30,Display,15792,154,14,2,105.37,98.18,-0.0682
CAMP05457,2025-09-29,2025-10-14,Social,83052,2149,301,64,1770.55,4900.34,1.7677
CAMP05458,2025-07-13,2025-07-30,Influencer,34677,1068,179,39,1084.56,3709.43,2.4202
CAMP05459,2025-06-23,2025-07-01,Influencer,31018,1186,203,50,1133.13,4094.43,2.6134
CAMP05460,2025-02-02,2025-02-27,Influencer,31741,1082,162,52,1294.92,4729.79,2.6526
CAMP05461,2025-06-04,2025-06-17,Search,36072,2141,514,129,2879.37,9840.77,2.4177
CAMP05462,2025-10-19,2025-10-28,Display,113925,975,96,12,597.4,704.07,0.1786
CAMP05463,2025-03-23,2025-04-06,Search,53273,2328,432,96,3067.61,8733.05,1.8469
CAMP05464,2025-12-10,2025-12-22,Influencer,62420,2413,454,112,2456.36,10165.53,3.1385
CAMP05465,2025-05-12,2025-05-28,Social,63818,1429,232,41,1303.39,2984.51,1.2898
CAMP05466,2025-03-15,2025-03-25,Social,26651,933,177,47,771.45,3127.69,3.0543
CAMP05467,2025-03-01,2025-03-28,Search,91601,4603,918,186,6150.53,13802.21,1.2441
CAMP05468,2025-01-16,2025-02-05,Email,40860,2424,568,117,1914.45,7015.32,2.6644
CAMP05469,2025-12-18,2025-12-27,Search,45183,2148,424,99,2996.69,9945.78,2.3189
CAMP05470,2025-03-19,2025-04-03,Influencer,133508,5138,923,235,6038.49,19367.28,2.2073
CAMP05471,2025-10-02,2025-10-29,Social,11900,261,42,4,182.23,238.26,0.3075
CAMP05472,2025-06-02,2025-06-21,Search,29441,1225,237,45,1602.15,3320.61,1.0726
CAMP05473,2025-06-06,2025-06-26,Email,68637,3822,828,141,3310.33,7916.28,1.3914
CAMP05474,2025-10-19,2025-10-25,Search,45511,3152,778,211,4650.12,16574.09,2.5642
CAMP05475,2025-12-21,2025-12-27,Social,75915,2654,528,122,1939.31,8854.06,3.5656
CAMP05476,2025-07-28,2025-08-06,Social,35132,883,137,33,660.75,3239.3,3.9025
CAMP05477,2025-07-19,2025-08-03,Search,147562,6356,1316,275,10570.49,18284.05,0.7297
CAMP05478,2025-02-02,2025-03-01,Email,78639,4769,1071,192,4000.28,10428.08,1.6068
CAMP05479,2025-07-17,2025-07-25,Search,46800,2731,631,155,3517.73,16252.88,3.6203
CAMP05480,2025-04-04,2025-04-26,Social,103117,2841,490,94,2439.43,7872.93,2.2274
CAMP05481,2025-01-15,2025-01-25,Email,129947,10058,2654,548,10912.94,40114.95,2.6759
CAMP05482,2025-12-21,2026-01-13,Search,104984,5775,1246,299,6758.8,25691.82,2.8012
CAMP05483,2025-11-26,2025-12-06,Search,26694,1525,357,78,2954.22,6260.36,1.1191
CAMP05484,2025-08-04,2025-08-29,Display,50309,657,65,12,427.32,798.45,0.8685
CAMP05485,2025-07-14,2025-08-06,Influencer,56173,2087,404,101,2511.66,6009.26,1.3925
CAMP05486,2025-05-03,2025-05-11,Search,73134,3058,593,115,4182.13,12080.78,1.8887
CAMP05487,2025-04-04,2025-04-21,Display,110504,1398,128,18,1029.38,1121.5,0.0895
CAMP05488,2025-11-22,2025-12-05,Social,38087,1106,209,44,783.73,3796.1,3.8436
CAMP05489,2025-02-13,2025-03-11,Social,56788,1724,315,59,1467.16,4412.79,2.0077
CAMP05490,2025-02-14,2025-03-13,Display,56206,836,87,16,545.64,1004.71,0.8413
CAMP05491,2025-05-26,2025-06-11,Search,111543,6318,1398,323,8379.67,22393.43,1.6724
CAMP05492,2025-06-06,2025-06-12,Search,75782,5376,1309,354,7002.66,34319.27,3.9009
CAMP05493,2025-03-17,2025-03-31,Search,18435,817,161,25,1179.76,2475.38,1.0982
CAMP05494,2025-10-19,2025-11-12,Display,13601,147,17,3,87.86,178.05,1.0265
CAMP05495,2025-10-16,2025-11-09,Search,88626,5723,1371,359,9691.13,32213.69,2.324
CAMP05496,2025-04-02,2025-04-17,Display,49320,638,75,8,462.82,515.28,0.1133
CAMP05497,2025-06-06,2025-06-14,Social,92195,2418,391,68,1477.52,4508.22,2.0512
CAMP05498,2025-02-15,2025-03-03,Social,85268,2315,387,82,1764.88,5832.68,2.3049
CAMP05499,2025-11-01,2025-11-12,Search,106733,6194,1363,333,10510.01,24420.95,1.3236
CAMP05500,2025-12-05,2025-12-28,Social,68006,1872,326,64,1741.6,3767.91,1.1635
CAMP05501,2025-07-01,2025-07-13,Social,97989,2083,321,62,1299.89,3974.52,2.0576
CAMP05502,2025-08-17,2025-08-24,Display,48233,510,40,8,357.67,353.02,-0.013
CAMP05503,2025-02-16,2025-03-08,Email,54935,3192,697,117,2501.21,7246.92,1.8974
CAMP05504,2025-11-15,2025-12-06,Social,52895,1678,300,61,1374.87,4959.4,2.6072
CAMP05505,2025-02-19,2025-03-06,Search,82388,4574,1008,246,5381.39,20563.86,2.8213
CAMP05506,2025-09-06,2025-09-30,Email,108888,8447,2238,440,7439.8,27546.85,2.7026
CAMP05507,2025-10-20,2025-10-28,Email,61177,4451,1107,227,3430.66,14212.53,3.1428
CAMP05508,2025-03-07,2025-04-01,Influencer,45283,1726,306,65,1954.46,6460.56,2.3055
CAMP05509,2025-04-27,2025-05-23,Display,63242,756,75,14,533.33,856.37,0.6057
CAMP05510,2025-09-04,2025-09-22,Influencer,70239,2348,397,110,2240.98,8427.28,2.7605
CAMP05511,2025-03-25,2025-04-07,Email,57877,3855,932,185,2896.23,12785.57,3.4146
CAMP05512,2025-01-23,2025-02-18,Search,19852,1183,266,73,1914.24,5606.79,1.929
CAMP05513,2025-04-02,2025-04-23,Social,88217,3151,551,125,3340.45,9145.04,1.7377
CAMP05514,2025-07-19,2025-08-09,Social,47538,1391,241,49,1189.21,3631.33,2.0536
CAMP05515,2025-01-09,2025-01-29,Search,48303,2397,507,128,3387.03,10455.41,2.0869
CAMP05516,2025-05-28,2025-06-24,Social,71049,1568,220,40,1586.37,2869.69,0.809
CAMP05517,2025-01-02,2025-01-28,Search,48686,2583,534,123,3770.64,9992.46,1.6501
CAMP05518,2025-06-22,2025-07-02,Influencer,49562,1928,389,91,2291.43,7330.34,2.199
CAMP05519,2025-08-10,2025-08-31,Search,87911,4983,1084,269,7113.34,22253.88,2.1285
CAMP05520,2025-10-28,2025-11-13,Influencer,48697,1293,202,42,1039.48,4017.66,2.8651
CAMP05521,2025-08-06,2025-08-24,Social,26938,752,137,22,491.8,2188.67,3.4503
CAMP05522,2025-08-30,2025-09-08,Social,29435,618,98,20,565.8,1253.19,1.2149
CAMP05523,2025-12-16,2026-01-10,Social,87543,2976,579,111,2532.92,10493.59,3.1429
CAMP05524,2025-07-19,2025-08-15,Search,120970,6091,1304,317,8329.9,30687.38,2.684
CAMP05525,2025-08-18,2025-09-13,Social,66515,1431,212,31,1006.15,1921.76,0.91
CAMP05526,2025-03-07,2025-04-02,Social,129086,2445,295,39,1888.19,3361.02,0.78
CAMP05527,2025-07-17,2025-07-31,Search,49071,3322,832,248,5481.6,15654.94,1.8559
CAMP05528,2025-06-03,2025-06-29,Display,159589,2760,328,53,1746.67,3620.93,1.073
CAMP05529,2025-11-26,2025-12-21,Influencer,108359,3732,699,155,3485.23,11815.18,2.3901
CAMP05530,2025-05-07,2025-05-18,Email,49659,3513,831,180,3251.69,10908.14,2.3546
CAMP05531,2025-03-22,2025-04-08,Display,35199,465,60,14,406.33,808.52,0.9898
CAMP05532,2025-05-09,2025-05-19,Search,122688,5493,1109,244,8187.49,19569.66,1.3902
CAMP05533,2025-05-11,2025-06-03,Email,123396,9277,2402,532,7950.52,45862.93,4.7685
CAMP05534,2025-02-13,2025-03-05,Influencer,56700,2838,600,159,3253.95,12430.4,2.8201
CAMP05535,2025-07-08,2025-07-31,Email,56196,4121,1059,218,3327.94,10243.72,2.0781
CAMP05536,2025-10-16,2025-11-04,Social,91410,2579,439,90,1946.1,6076.23,2.1223
CAMP05537,2025-05-27,2025-06-06,Search,71598,3320,689,141,5511.01,14148.06,1.5672
CAMP05538,2025-08-07,2025-09-01,Influencer,53188,1403,222,40,1328.54,2757.76,1.0758
CAMP05539,2025-01-27,2025-02-06,Social,113895,2209,301,42,1958.18,2412.55,0.232
CAMP05540,2025-12-28,2026-01-12,Search,22455,1352,336,82,1798.72,5799.36,2.2242
CAMP05541,2025-11-22,2025-12-01,Social,16508,585,93,22,469.6,1599.2,2.4055
CAMP05542,2025-10-13,2025-10-24,Influencer,60331,2278,457,106,2628.32,7961.77,2.0292
CAMP05543,2025-04-02,2025-04-10,Search,23289,1112,236,57,1747.92,5889.95,2.3697
CAMP05544,2025-10-22,2025-11-02,Search,23447,1117,239,55,1546.1,4947.33,2.1999
CAMP05545,2025-04-23,2025-05-10,Search,72708,4216,981,234,4913.86,20515.93,3.1751
CAMP05546,2025-06-13,2025-06-29,Search,12299,720,159,37,981.62,2530.23,1.5776
CAMP05547,2025-10-11,2025-11-06,Display,53283,576,58,13,434.89,784.73,0.8044
CAMP05548,2025-12-20,2025-12-29,Display,81801,1049,125,14,720.1,791.52,0.0992
CAMP05549,2025-01-24,2025-02-07,Search,61912,3653,796,202,5045.41,20044.98,2.9729
CAMP05550,2025-06-02,2025-06-19,Influencer,46258,1368,213,45,1472.88,4755.82,2.2289
