learner_id,age,prior_score,prior_courses,weekly_hours,videos_watched,assignments_done,quiz_avg,forum_posts,logins_per_week,support_tickets,days_since_signup,signup_hour,plan,device,region,email_verified,completed
L11673,31,57.8,1,4.06,13,4,19.3,2,4.4,1,74,7,free,desktop,East,no,no
L11674,39,70.0,0,3.33,12,5,53.1,3,6.3,1,25,16,free,desktop,East,yes,no
L11675,48,56.5,2,5.52,20,10,63.1,6,2.3,2,4,1,basic,desktop,North,yes,yes
L11676,29,62.1,4,8.63,14,5,39.0,3,2.9,0,106,7,free,mobile,South,yes,no
L11677,18,57.5,2,8.92,14,1,100.0,2,4.4,2,56,20,free,mobile,West,yes,no
L11678,45,52.1,3,3.88,20,10,56.8,6,4.6,1,33,2,premium,tablet,West,yes,yes
L11679,38,83.2,3,8.36,14,10,32.6,3,3.9,1,21,3,basic,desktop,West,yes,yes
L11680,18,68.0,5,11.59,25,0,69.1,4,3.2,0,85,7,premium,desktop,West,yes,no
L11681,41,72.3,0,3.14,15,4,55.2,2,1.6,0,118,12,free,mobile,West,yes,no
L11682,41,88.0,4,7.52,23,6,65.3,9,4.9,1,108,18,basic,desktop,South,yes,yes
L11683,21,80.5,0,2.48,19,7,40.0,4,6.5,1,56,5,free,mobile,North,yes,yes
L11684,27,61.5,0,13.24,19,0,92.7,3,4.7,0,12,18,free,desktop,East,yes,yes
L11685,48,67.7,0,3.06,29,4,61.5,0,4.6,1,58,20,free,mobile,East,yes,no
L11686,26,58.2,5,8.55,19,4,79.5,2,6.6,1,47,23,basic,desktop,West,yes,yes
L11687,38,74.5,1,3.02,29,0,67.2,4,5.1,1,36,17,free,tablet,East,yes,yes
L11688,31,59.3,0,1.36,14,7,71.9,2,4.3,1,53,15,free,mobile,East,yes,yes
L11689,21,71.7,0,6.57,19,7,97.7,1,3.3,0,48,17,free,mobile,North,yes,yes
L11690,24,38.5,2,8.92,23,9,63.3,3,4.5,3,62,14,free,,West,yes,no
L11691,29,53.1,5,1.2,12,2,67.4,1,3.3,1,35,23,basic,desktop,East,yes,no
L11692,47,52.6,3,3.67,13,5,49.0,5,3.7,1,89,0,free,mobile,West,yes,yes
L11693,59,49.3,1,2.66,20,8,83.5,3,3.6,1,106,14,free,desktop,South,yes,no
L11694,54,45.5,5,1.74,8,2,51.5,3,3.1,1,23,12,free,mobile,West,yes,no
L11695,39,71.0,3,4.29,15,6,56.5,6,3.7,2,61,18,basic,tablet,North,yes,yes
L11696,58,51.2,4,4.22,13,8,62.9,5,3.1,1,86,13,basic,desktop,South,yes,yes
L11697,35,91.8,4,4.6,18,2,55.1,3,4.9,0,44,15,free,desktop,East,yes,yes
L11698,25,60.6,1,4.69,20,7,44.9,4,5.9,1,72,16,premium,desktop,South,yes,no
L11699,53,56.8,1,1.22,12,1,78.2,4,4.2,2,4,5,free,desktop,North,no,no
L11700,41,37.9,1,2.11,15,3,22.5,3,2.3,1,58,6,basic,desktop,East,yes,no
L11701,30,66.3,3,9.95,16,9,99.2,1,7.4,1,111,13,basic,mobile,South,yes,yes
L11702,34,54.5,0,1.42,15,2,50.9,0,6.5,2,59,18,premium,tablet,South,yes,no
L11703,31,50.1,3,7.82,18,4,53.8,1,3.9,0,25,18,premium,tablet,West,yes,yes
L11704,59,68.7,1,5.73,19,6,79.1,4,4.6,1,74,2,basic,desktop,East,yes,yes
L11705,37,51.2,3,2.02,21,6,66.1,4,4.9,1,69,22,free,desktop,West,yes,no
L11706,49,73.9,0,4.8,14,1,48.1,5,0.8,1,48,23,premium,mobile,East,yes,yes
L11707,35,90.4,5,3.97,10,6,47.0,2,3.8,0,45,10,basic,desktop,West,yes,no
L11708,53,65.2,3,3.92,21,1,39.3,3,2.9,1,66,4,basic,desktop,West,yes,no
L11709,33,74.3,5,2.63,21,9,62.7,1,0.5,0,16,13,free,desktop,South,yes,yes
L11710,37,69.7,4,1.39,18,3,52.1,2,4.5,1,37,15,premium,mobile,North,yes,no
L11711,18,80.3,5,2.97,16,6,23.0,7,0.0,1,10,4,basic,mobile,North,no,no
L11712,23,48.9,4,3.1,22,0,57.9,5,3.0,1,18,23,basic,tablet,South,yes,no
L11713,48,92.6,5,2.61,18,4,52.7,3,3.2,1,36,1,free,desktop,North,yes,no
L11714,34,49.9,5,1.34,12,9,47.3,3,4.0,0,49,15,basic,mobile,East,no,no
L11715,54,60.2,3,3.86,14,8,92.5,6,0.0,1,65,11,basic,desktop,West,yes,yes
L11716,35,57.8,5,3.49,15,3,42.9,4,7.0,0,36,6,premium,tablet,East,yes,yes
L11717,40,75.5,4,6.07,13,6,29.2,2,3.9,0,54,19,premium,mobile,South,yes,no
L11718,30,41.0,2,8.92,17,5,70.8,1,0.0,1,53,6,premium,mobile,South,yes,no
L11719,23,68.1,0,3.03,19,2,75.6,4,1.5,0,109,8,premium,mobile,South,yes,no
L11720,34,60.6,4,0.59,13,10,57.4,3,6.3,0,4,21,basic,desktop,West,yes,no
L11721,24,55.5,1,5.23,26,5,27.3,4,1.3,2,76,7,free,desktop,East,yes,yes
L11722,24,92.4,4,3.9,27,6,100.0,4,2.7,1,46,16,free,mobile,West,yes,no
L11723,45,44.8,2,3.51,16,0,59.2,3,5.7,0,30,14,free,mobile,East,yes,no
L11724,51,76.8,2,0.59,13,0,49.9,4,4.9,2,36,14,premium,mobile,West,yes,no
L11725,33,62.2,0,2.12,21,3,91.0,2,3.6,1,33,3,free,mobile,West,yes,no
L11726,46,42.7,5,3.27,17,9,51.9,0,4.4,1,60,17,free,mobile,West,yes,no
L11727,48,61.3,4,4.16,15,0,88.3,5,4.2,3,68,9,free,tablet,West,yes,no
L11728,27,40.0,5,10.27,12,0,57.4,4,3.7,1,24,3,premium,desktop,West,yes,yes
L11729,26,49.9,3,4.74,14,9,58.6,3,5.2,0,31,19,basic,mobile,West,yes,yes
L11730,42,55.3,0,4.99,24,6,78.0,1,1.3,1,82,7,free,desktop,South,yes,yes
L11731,32,55.3,0,4.55,16,4,81.0,5,4.8,0,39,3,free,tablet,West,yes,no
L11732,52,47.7,4,7.05,19,9,57.1,10,3.4,1,6,11,free,tablet,North,yes,no
L11733,54,60.0,5,1.83,18,2,34.5,4,5.9,2,90,2,free,desktop,South,yes,no
L11734,18,33.2,1,8.84,15,6,38.5,2,5.0,1,17,23,free,desktop,East,no,yes
L11735,52,63.7,1,6.86,28,10,58.2,6,8.7,2,22,15,free,desktop,North,yes,yes
L11736,43,88.4,2,4.94,25,2,63.9,5,0.6,1,58,23,premium,desktop,East,yes,yes
L11737,22,66.1,3,6.8,29,2,52.5,3,3.8,1,70,17,free,mobile,West,yes,no
L11738,47,56.9,4,7.56,19,5,80.5,3,4.7,2,60,10,basic,desktop,East,yes,yes
L11739,51,64.0,2,15.8,15,4,55.2,5,0.5,2,70,18,basic,desktop,North,yes,yes
L11740,23,71.4,0,1.5,20,1,72.5,7,2.6,2,55,1,free,mobile,South,yes,yes
L11741,51,29.0,4,5.24,18,4,69.7,3,6.0,0,105,11,premium,desktop,North,yes,no
L11742,42,69.1,4,1.59,14,1,56.4,1,4.2,1,99,1,basic,tablet,North,yes,no
L11743,23,58.8,3,9.1,16,10,54.7,8,4.7,1,47,10,free,mobile,North,yes,yes
L11744,52,65.0,2,2.48,23,4,51.8,1,2.6,1,69,9,free,desktop,West,yes,no
L11745,39,51.5,0,2.27,15,2,37.8,5,6.4,0,77,11,free,mobile,North,yes,no
L11746,23,55.9,1,0.05,22,5,48.5,4,4.9,0,89,10,basic,mobile,West,yes,yes
L11747,54,28.9,3,10.39,21,5,,1,4.7,0,66,23,premium,desktop,South,no,yes
L11748,23,50.4,2,9.05,18,6,47.4,2,9.6,1,92,5,free,mobile,West,yes,no
L11749,31,60.7,4,2.48,26,10,62.3,2,0.0,1,12,16,free,desktop,East,yes,yes
L11750,32,52.2,5,1.72,14,3,78.5,2,1.9,1,49,18,premium,mobile,East,yes,no
L11751,59,57.1,5,8.6,19,4,20.5,2,3.0,1,92,12,free,desktop,North,yes,yes
L11752,32,51.9,5,4.29,25,6,39.6,5,6.3,0,51,23,basic,desktop,West,yes,yes
L11753,34,64.6,3,0.74,29,1,34.6,2,3.2,0,80,9,free,tablet,North,yes,no
L11754,57,71.9,4,0.73,17,10,88.0,4,1.6,0,47,12,basic,mobile,West,yes,yes
L11755,59,55.1,2,4.39,11,6,51.5,0,2.8,2,79,22,basic,desktop,South,yes,yes
L11756,55,36.7,3,7.23,16,8,74.6,3,8.2,0,29,7,free,tablet,East,no,no
L11757,45,53.0,1,1.14,12,10,63.2,3,2.1,0,30,13,premium,desktop,South,no,yes
L11758,48,55.3,5,5.77,11,7,56.9,5,6.0,1,45,8,free,desktop,North,yes,yes
L11759,32,48.6,5,1.08,21,8,46.5,3,2.0,2,90,8,free,mobile,North,yes,yes
L11760,56,53.2,3,4.32,16,6,54.6,4,3.6,1,87,5,free,desktop,South,no,no
L11761,41,49.0,5,4.39,31,9,63.6,3,6.7,0,117,20,free,mobile,North,yes,yes
L11762,42,62.2,3,9.26,20,1,64.9,2,3.3,0,5,14,basic,desktop,North,yes,yes
L11763,42,82.4,5,3.82,19,8,81.2,4,0.5,1,44,0,free,desktop,South,no,yes
L11764,49,42.7,4,3.58,21,9,36.9,1,5.7,0,1,19,basic,desktop,East,yes,no
L11765,51,63.3,4,3.36,17,5,78.1,4,3.4,0,52,23,free,mobile,West,yes,no
L11766,36,46.1,3,1.87,16,1,49.2,4,4.0,0,31,11,free,desktop,East,yes,no
L11767,44,57.3,3,4.63,21,4,54.3,2,6.8,2,49,10,basic,mobile,South,yes,no
L11768,35,59.8,2,0.94,18,5,35.8,2,7.6,0,59,19,basic,desktop,North,yes,no
L11769,32,73.1,4,1.02,20,7,47.3,3,4.8,0,34,14,premium,mobile,North,yes,yes
L11770,42,47.2,5,4.4,19,7,79.0,1,2.2,0,4,19,premium,mobile,East,yes,no
L11771,50,75.9,0,4.18,23,9,36.4,5,4.5,1,46,16,free,desktop,East,no,yes
L11772,25,62.1,2,5.98,17,5,76.8,0,2.8,0,50,1,basic,mobile,South,yes,yes
L11773,55,48.7,1,0.28,18,1,51.8,5,4.6,1,103,14,basic,mobile,South,yes,no
L11774,17,67.2,5,14.51,21,4,63.1,4,0.7,0,18,3,free,desktop,South,yes,yes
L11775,52,41.8,3,0.88,22,2,44.2,3,3.9,0,27,2,basic,desktop,South,yes,no
L11776,43,65.8,5,6.33,21,1,64.8,1,1.7,1,19,3,free,desktop,North,no,no
L11777,18,34.6,0,0.76,13,3,77.5,1,5.6,0,119,16,basic,desktop,West,yes,no
L11778,34,62.7,4,4.17,18,0,44.5,0,3.4,0,69,5,basic,desktop,North,no,no
L11779,37,63.7,0,2.1,13,9,69.7,5,3.6,0,40,21,basic,mobile,West,yes,yes
L11780,34,72.6,0,1.17,11,3,31.8,3,2.1,0,20,23,premium,desktop,South,yes,no
L11781,25,78.5,0,4.62,17,8,72.6,4,4.0,1,35,4,basic,mobile,West,yes,yes
L11782,41,88.5,3,12.4,16,2,37.4,2,7.4,0,81,11,free,mobile,East,yes,yes
L11783,53,48.9,3,0.57,18,9,54.6,1,3.3,3,102,3,free,mobile,East,yes,no
L11784,48,66.6,3,4.48,24,3,68.6,1,0.6,1,104,1,free,desktop,East,yes,no
L11785,33,30.1,2,2.64,20,10,24.7,0,0.0,1,115,0,basic,tablet,South,yes,yes
L11786,36,64.4,3,16.07,14,6,69.0,2,3.9,0,104,2,premium,mobile,West,no,no
L11787,57,25.7,4,1.57,13,4,,2,4.6,0,82,16,basic,mobile,West,yes,no
L11788,58,55.3,2,1.38,13,1,49.6,0,4.9,2,63,21,basic,desktop,East,yes,no
L11789,59,63.8,5,3.26,22,4,79.1,1,2.3,0,73,11,basic,desktop,North,yes,no
L11790,40,51.6,1,5.55,19,9,67.7,4,5.9,0,84,17,basic,mobile,East,yes,no
L11791,47,84.6,3,1.73,14,6,34.3,3,0.0,2,100,11,free,mobile,South,yes,no
L11792,30,37.8,0,1.94,20,3,54.7,4,4.2,0,26,1,basic,mobile,North,no,no
L11793,24,62.3,4,7.55,25,5,69.6,3,7.5,2,72,16,premium,desktop,South,yes,yes
L11794,40,87.9,5,3.34,16,6,60.3,3,4.9,1,84,13,free,desktop,West,no,no
L11795,53,47.5,1,5.47,16,5,71.3,2,3.9,2,80,20,free,mobile,South,yes,no
L11796,43,61.2,5,2.27,20,1,46.8,3,3.2,0,94,3,free,desktop,North,yes,no
L11797,46,36.0,4,1.21,13,8,76.8,0,3.8,0,77,2,premium,mobile,West,yes,no
L11798,31,63.4,2,7.59,9,1,44.8,2,4.5,2,45,19,free,mobile,South,yes,no
L11799,24,66.4,3,7.78,13,1,72.8,2,6.8,0,79,23,basic,desktop,South,yes,yes
L11800,26,61.7,0,1.84,17,6,77.7,4,7.7,0,25,16,free,desktop,South,yes,no
L11801,47,68.9,4,6.63,13,10,62.9,3,7.2,2,70,1,premium,mobile,South,yes,yes
L11802,33,74.9,4,4.83,12,10,57.9,3,4.4,1,15,4,basic,mobile,South,yes,yes
L11803,26,38.4,1,5.22,12,0,74.5,2,0.9,1,60,21,free,desktop,West,yes,no
L11804,59,78.8,2,7.95,22,3,94.9,5,2.4,1,45,17,free,mobile,West,yes,no
L11805,51,76.0,1,7.99,16,10,94.5,3,5.6,0,12,9,premium,mobile,East,yes,yes
L11806,59,100.0,0,0.85,15,4,75.3,2,4.4,1,107,1,premium,mobile,East,yes,yes
L11807,22,52.1,2,0.68,14,0,54.0,6,7.1,0,19,17,free,mobile,West,yes,no
L11808,50,56.9,3,1.0,14,5,25.6,4,2.1,0,23,6,basic,desktop,South,yes,no
L11809,45,67.5,5,3.51,29,10,51.1,4,2.5,0,110,13,premium,desktop,East,yes,yes
L11810,48,35.6,2,15.77,21,1,46.6,3,2.3,1,60,5,basic,desktop,East,yes,no
L11811,53,52.6,3,3.38,27,5,46.8,3,0.4,1,17,18,basic,desktop,East,yes,no
L11812,45,37.0,2,1.05,21,3,20.5,5,1.1,1,25,17,premium,mobile,North,yes,no
L11813,18,87.5,5,1.3,8,2,53.5,4,4.2,0,93,17,free,mobile,East,no,no
L11814,37,64.0,2,4.31,13,5,35.6,2,8.0,1,74,22,free,mobile,West,yes,no
L11815,26,70.9,1,9.94,22,8,55.6,3,0.0,1,75,5,premium,desktop,East,yes,yes
L11816,25,46.2,5,3.68,20,0,88.0,2,0.0,0,54,20,basic,mobile,East,yes,no
L11817,37,74.6,2,3.0,17,2,28.2,2,1.2,2,55,18,free,mobile,South,yes,no
L11818,18,56.5,0,4.85,18,5,33.3,2,0.0,0,10,5,free,tablet,North,no,no
L11819,42,56.6,4,2.43,18,3,49.7,0,3.7,0,19,17,premium,mobile,South,yes,no
L11820,31,69.3,1,2.69,15,2,74.3,4,2.9,0,11,10,basic,mobile,South,no,yes
L11821,30,42.0,1,5.34,27,9,49.0,2,4.0,0,91,15,free,mobile,North,yes,no
L11822,55,44.9,0,4.01,23,5,49.4,4,3.9,1,94,3,basic,desktop,South,yes,yes
L11823,19,49.1,1,0.76,12,3,52.8,5,1.3,0,49,3,free,mobile,South,yes,no
L11824,36,66.4,4,3.99,29,7,51.9,6,1.5,1,23,12,basic,mobile,West,no,no
L11825,38,45.9,5,7.25,18,7,11.7,1,2.8,1,69,14,basic,desktop,North,yes,no
L11826,52,61.3,3,7.08,24,6,39.0,3,5.6,2,89,9,premium,desktop,East,yes,yes
L11827,32,79.3,2,3.01,26,2,59.4,5,2.2,0,27,9,free,desktop,West,yes,no
L11828,20,66.0,5,3.73,18,0,43.4,3,4.5,0,44,17,basic,mobile,North,yes,no
L11829,33,51.6,2,2.3,19,2,53.6,1,6.4,0,7,19,basic,mobile,North,yes,no
L11830,53,73.2,0,0.69,18,4,47.3,4,3.8,0,34,6,free,mobile,South,no,no
L11831,43,54.6,0,1.12,19,8,100.0,5,4.0,0,113,0,basic,desktop,West,yes,no
L11832,46,49.5,0,3.77,14,2,54.0,3,5.4,1,56,23,free,desktop,West,yes,no
L11833,20,79.0,4,2.73,26,0,50.6,5,3.5,0,22,3,free,mobile,North,yes,no
L11834,23,62.1,2,3.78,17,4,31.1,3,4.1,1,50,17,basic,desktop,North,yes,no
L11835,28,59.6,0,1.31,15,4,51.8,5,2.4,0,100,7,premium,desktop,North,no,yes
L11836,55,80.6,5,0.26,12,2,41.3,1,0.4,0,96,15,premium,desktop,West,yes,no
L11837,35,47.4,3,0.93,12,3,71.8,0,3.9,1,69,10,free,tablet,West,yes,no
L11838,50,80.4,2,3.05,18,7,72.3,2,4.5,0,114,6,premium,desktop,North,no,no
L11839,39,50.1,0,0.88,17,3,63.2,4,3.0,1,97,17,free,mobile,South,no,no
L11840,45,60.6,4,2.5,12,6,45.7,3,3.7,0,2,13,free,tablet,North,yes,no
L11841,19,52.7,2,3.51,21,3,59.1,4,0.0,0,62,13,basic,desktop,North,yes,yes
L11842,33,50.0,4,5.27,20,10,83.5,3,6.0,0,51,5,free,tablet,West,yes,yes
L11843,45,60.2,1,5.38,23,0,50.0,4,4.5,1,4,23,free,tablet,North,yes,no
L11844,32,59.5,2,5.18,16,7,30.7,2,6.2,2,63,5,premium,mobile,East,yes,yes
L11845,39,60.2,5,5.0,21,8,43.6,2,3.2,1,5,4,free,mobile,East,yes,no
L11846,27,70.1,5,3.28,15,9,62.1,8,3.9,0,93,3,basic,desktop,South,yes,yes
L11847,50,57.2,0,10.46,21,8,26.5,8,5.7,0,99,19,basic,desktop,South,yes,yes
L11848,29,72.9,2,7.73,18,1,83.5,7,3.7,1,67,7,basic,desktop,North,yes,no
L11849,27,47.6,1,1.04,24,6,59.0,2,0.8,1,82,9,free,mobile,North,yes,no
L11850,44,48.1,5,5.84,15,6,75.7,1,3.7,0,57,4,free,tablet,East,yes,no
L11851,43,55.7,1,10.05,14,4,21.2,1,4.0,2,57,4,basic,mobile,West,no,no
L11852,35,69.0,4,5.84,23,8,59.8,1,4.1,1,94,19,free,desktop,West,yes,no
L11853,44,67.0,5,5.13,14,7,67.2,0,0.9,1,86,3,free,desktop,East,yes,yes
L11854,29,79.0,3,4.46,22,4,80.1,3,3.0,0,85,9,free,tablet,West,no,yes
L11855,30,56.1,4,4.05,14,2,31.6,3,3.1,0,34,19,basic,mobile,West,yes,yes
L11856,48,53.5,0,5.96,22,7,40.3,2,4.1,2,10,6,free,mobile,South,yes,yes
L11857,52,62.4,1,5.63,20,9,57.3,2,5.4,0,49,4,premium,mobile,South,yes,no
L11858,21,62.2,5,3.01,16,5,54.3,1,2.8,1,34,21,basic,mobile,South,yes,yes
L11859,18,31.8,5,1.54,9,9,72.0,3,1.6,0,7,12,free,mobile,West,yes,no
L11860,44,91.5,2,1.72,17,9,55.0,2,4.6,0,30,4,free,mobile,East,no,yes
L11861,43,56.9,2,0.86,18,1,68.0,3,5.5,0,48,7,free,desktop,West,yes,no
L11862,51,48.1,3,6.65,22,4,70.5,4,6.2,0,112,20,free,desktop,North,yes,no
L11863,48,48.6,3,2.72,17,0,42.9,4,2.3,0,48,23,premium,desktop,North,yes,no
L11864,44,23.6,1,3.0,21,2,66.1,1,6.1,1,100,9,basic,tablet,East,yes,yes
L11865,44,34.3,1,3.99,17,0,48.2,4,0.0,2,96,14,basic,mobile,West,yes,no
L11866,26,75.9,4,1.71,21,2,75.3,1,0.0,0,92,7,basic,desktop,East,no,yes
L11867,39,60.4,1,8.73,17,7,40.7,9,5.2,1,112,14,premium,desktop,West,yes,yes
L11868,31,48.4,1,5.79,23,5,46.9,6,3.5,1,66,3,free,desktop,North,yes,no
L11869,38,65.3,3,7.12,9,1,52.9,2,6.6,0,78,9,basic,mobile,West,yes,yes
L11870,53,73.1,2,6.23,24,6,61.0,4,0.4,2,115,1,free,mobile,North,yes,yes
L11871,30,70.3,1,1.89,26,5,30.2,0,1.6,2,86,13,premium,mobile,North,no,no
L11872,44,53.9,0,2.2,23,7,56.4,2,6.8,1,95,11,free,mobile,North,yes,yes
L11873,33,33.6,3,8.22,18,0,55.0,2,2.3,1,25,21,premium,desktop,East,yes,no
L11874,30,47.1,5,2.08,14,10,67.1,1,4.5,1,66,16,premium,desktop,West,yes,no
L11875,23,73.7,4,8.96,25,7,46.7,0,5.2,0,29,15,free,mobile,East,yes,yes
L11876,45,80.2,2,2.54,16,0,35.4,6,2.0,1,49,4,free,mobile,West,yes,no
L11877,40,60.8,1,8.3,14,5,59.1,1,6.1,0,36,22,free,desktop,West,yes,no
L11878,39,70.5,4,2.59,13,9,57.1,8,2.5,1,60,0,basic,desktop,South,yes,yes
L11879,22,95.9,2,1.01,22,2,,2,5.3,2,17,6,basic,desktop,North,no,no
L11880,51,62.4,3,10.18,18,2,40.7,5,6.1,0,5,18,free,mobile,West,no,no
L11881,46,63.6,0,2.31,10,9,56.1,4,2.3,1,57,4,premium,mobile,North,yes,no
L11882,53,90.8,0,5.12,19,4,73.0,4,3.4,0,78,19,basic,tablet,South,yes,yes
L11883,28,49.9,3,8.38,15,2,70.6,3,5.6,2,38,9,free,desktop,South,yes,no
L11884,54,65.3,2,6.59,19,3,60.2,5,4.4,0,59,2,premium,desktop,East,yes,yes
L11885,34,56.1,2,7.76,24,4,63.6,3,4.9,2,115,20,basic,mobile,North,yes,no
L11886,38,57.9,0,6.01,20,10,88.6,1,3.3,1,42,22,basic,mobile,West,yes,yes
L11887,49,38.6,4,5.21,16,7,54.5,2,1.5,1,62,2,premium,desktop,West,no,yes
L11888,19,44.0,3,9.4,17,6,62.2,1,0.0,1,51,12,basic,desktop,South,yes,yes
L11889,51,65.0,3,0.56,8,0,20.7,3,3.7,2,20,7,premium,desktop,West,no,no
L11890,41,44.8,1,2.8,13,6,53.2,2,3.2,1,95,9,free,desktop,East,yes,no
L11891,17,60.1,0,3.99,22,2,56.9,3,0.9,1,39,11,free,mobile,East,yes,no
L11892,25,62.9,1,4.76,23,7,89.7,3,3.2,2,115,10,free,desktop,East,yes,yes
L11893,37,72.4,3,3.22,21,0,54.4,3,3.7,0,100,21,basic,mobile,North,yes,no
L11894,30,74.9,3,5.48,14,9,52.4,4,2.6,1,47,18,basic,desktop,East,no,yes
L11895,46,70.2,3,0.88,26,6,61.8,4,4.2,0,99,14,basic,desktop,North,yes,yes
L11896,27,61.3,0,4.13,18,5,100.0,4,9.6,1,91,14,free,mobile,East,yes,no
L11897,52,64.3,1,4.53,22,6,35.6,1,5.0,0,27,6,basic,desktop,South,yes,no
L11898,42,54.9,5,2.3,16,3,49.8,2,5.5,1,106,4,basic,desktop,West,no,no
L11899,59,64.8,3,8.17,17,9,43.1,2,5.4,0,104,3,free,desktop,East,yes,yes
L11900,40,48.6,5,2.23,21,3,91.7,4,2.9,0,19,19,basic,tablet,South,no,no
L11901,41,38.9,4,4.89,24,10,85.4,0,4.9,1,115,8,free,mobile,North,no,no
L11902,37,75.4,3,4.51,21,1,27.6,4,3.0,0,83,18,premium,mobile,North,yes,no
L11903,25,56.6,4,6.74,25,0,43.0,4,3.7,0,72,0,free,mobile,West,yes,no
L11904,52,50.7,5,2.49,10,0,76.9,0,3.9,0,25,10,free,desktop,East,yes,no
L11905,39,91.2,4,2.68,15,4,48.3,1,5.4,1,104,8,free,desktop,South,yes,no
L11906,20,31.5,4,5.11,21,3,42.6,4,7.1,1,98,21,basic,desktop,North,no,yes
L11907,24,69.0,3,6.36,23,3,54.3,2,4.6,1,98,19,free,mobile,East,yes,yes
L11908,26,42.0,2,1.39,13,10,35.6,3,3.3,1,74,2,free,desktop,East,yes,no
L11909,26,53.5,5,2.52,18,0,70.9,3,2.5,0,119,5,free,mobile,East,yes,no
L11910,26,56.2,2,7.32,18,8,46.9,3,5.0,0,42,10,premium,desktop,South,yes,yes
L11911,19,92.9,3,1.63,19,1,59.3,5,1.9,1,53,2,basic,mobile,North,yes,yes
L11912,55,52.8,4,2.1,13,10,100.0,4,3.2,1,9,7,free,desktop,East,yes,yes
L11913,26,53.8,3,1.73,14,5,55.4,4,6.0,0,119,17,basic,mobile,East,yes,yes
L11914,36,51.5,5,4.69,21,7,61.2,4,3.6,1,26,10,basic,tablet,West,yes,yes
L11915,56,51.5,2,10.61,13,0,70.2,4,2.6,0,79,7,free,mobile,South,yes,no
L11916,25,54.8,4,1.05,19,0,91.1,3,4.0,2,109,7,free,mobile,South,no,no
L11917,41,77.0,4,3.99,11,8,14.9,1,1.3,0,88,6,basic,tablet,West,yes,no
L11918,56,76.2,5,5.48,18,4,36.9,3,5.7,0,108,13,free,mobile,South,yes,no
L11919,30,64.1,0,5.05,13,3,57.4,5,5.0,0,47,7,free,desktop,South,yes,no
L11920,49,45.5,3,6.76,18,1,34.1,2,0.0,1,79,13,free,mobile,East,yes,no
L11921,37,69.0,0,4.46,12,2,76.7,4,4.7,1,115,22,basic,mobile,North,no,no
L11922,35,66.1,4,1.12,20,6,50.6,6,4.8,1,61,22,premium,desktop,South,yes,yes
L11923,48,60.9,2,3.17,16,8,58.8,0,4.1,0,15,16,free,mobile,West,yes,yes
L11924,36,66.1,1,1.57,22,4,61.6,2,5.1,0,65,23,free,mobile,South,yes,no
L11925,18,54.4,1,2.66,24,5,50.1,5,6.9,0,109,0,free,desktop,South,no,no
L11926,51,65.0,0,4.43,20,5,45.1,3,4.7,1,4,11,free,desktop,North,yes,no
L11927,17,89.7,1,1.38,13,2,59.0,4,2.5,1,35,5,free,desktop,North,yes,no
L11928,27,89.3,0,3.16,19,3,69.5,4,6.3,1,30,4,free,mobile,East,yes,no
L11929,54,66.9,1,4.39,23,1,56.3,0,4.9,2,48,14,basic,mobile,North,yes,yes
L11930,26,51.2,4,1.0,20,8,55.3,2,5.2,1,54,20,basic,mobile,West,yes,no
L11931,21,74.6,2,2.7,16,1,58.0,4,0.0,2,51,18,premium,desktop,North,yes,no
L11932,52,30.3,0,2.75,21,5,52.1,2,4.3,1,11,5,basic,desktop,South,yes,yes
L11933,39,62.2,5,4.6,26,7,40.9,3,1.9,0,81,5,basic,tablet,North,yes,yes
L11934,32,87.7,0,9.69,13,10,47.5,6,4.9,0,29,19,basic,desktop,North,yes,yes
L11935,28,63.8,0,6.1,21,2,61.8,0,1.0,2,25,23,premium,desktop,West,yes,no
L11936,45,56.4,2,4.69,19,1,58.3,2,4.6,1,69,10,free,mobile,West,yes,no
L11937,56,56.5,1,5.37,23,10,85.6,1,5.0,1,99,22,free,mobile,East,no,yes
L11938,28,92.4,5,2.7,24,10,43.9,2,5.6,1,64,18,free,mobile,North,yes,yes
L11939,30,68.0,4,5.08,22,4,59.3,2,3.8,1,81,13,basic,mobile,North,yes,yes
L11940,35,51.9,4,1.93,19,10,39.8,0,4.7,1,35,11,basic,desktop,South,yes,yes
L11941,36,52.8,1,3.52,13,3,52.4,1,4.9,2,51,18,free,mobile,South,yes,yes
L11942,18,74.9,5,2.24,8,5,75.1,3,6.7,3,32,3,basic,mobile,North,yes,no
L11943,32,58.8,5,3.08,12,1,58.1,2,3.8,1,26,3,free,desktop,West,yes,no
L11944,29,81.9,3,8.84,12,8,21.7,6,7.4,2,107,2,basic,desktop,East,yes,yes
L11945,36,69.1,4,4.16,22,2,44.8,1,4.3,0,58,23,premium,mobile,East,yes,no
L11946,23,65.4,5,9.61,14,9,71.4,2,3.4,0,50,2,free,desktop,North,yes,yes
L11947,48,68.5,1,6.56,16,0,99.6,7,6.4,2,28,21,premium,mobile,East,yes,yes
L11948,54,60.9,0,0.36,17,10,43.8,3,4.4,1,42,3,premium,desktop,East,yes,yes
L11949,52,62.8,2,2.45,25,3,67.5,3,3.7,1,53,9,free,mobile,West,yes,no
L11950,57,63.0,0,6.39,12,7,86.2,1,6.7,0,80,16,basic,desktop,South,no,no
L11951,46,51.7,0,0.74,19,5,37.7,5,2.8,0,52,19,free,desktop,South,no,yes
